Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,Vals
268,23.86218,72.84432,159.2657623,214.2134552,218.4330139,135.3604126,240.4042206,231.9616547,217.1333771,246.5389404,6
271,23.86218,73.08319,160.1773682,223.7598724,193.7938538,151.4236755,255.660553,228.6643066,217.1786804,267.7712097,6
272,23.86218,73.16282,141.0020599,139.3181763,148.9181824,129.5892334,194.5596924,180.8845215,159.0785675,234.5020294,6
280,23.78158,70.45556,0.069772154,0.099057809,0.111433178,0.108793832,0.091446236,0.119439892,0.111845076,0.123003826,6
283,23.78158,70.69444,18.52211189,38.84636688,51.93109512,37.80186462,41.14773941,41.21567917,33.77427292,21.28853607,6
284,23.78158,70.77406,6.065858841,15.77092457,17.3991375,16.286726,17.05245781,15.53445721,14.53599072,8.076992035,6
288,23.78158,71.25181,10.65009022,13.19697571,12.22617912,11.32258034,16.02980232,12.94580173,11.26178932,22.81315613,6
289,23.78158,71.33144,50.29662704,45.94789124,70.16057587,41.06906509,89.42441559,60.48830032,40.73075485,27.00195503,6
295,23.78158,71.80919,171.3614655,231.1248474,190.6297455,165.9393768,224.0258484,210.6152039,180.9968109,93.79669189,6
297,23.78158,71.96844,198.6533966,237.1894379,208.9672699,199.7189636,261.1801758,221.8974609,207.1829376,153.2266693,6
300,23.78158,72.20732,253.3057861,313.1748962,279.7650146,326.8389282,336.104187,286.8851929,268.6688232,184.505661,6
308,23.78158,72.84432,150.4752045,202.2938538,172.0253448,141.3061218,206.8915863,186.7930756,152.7548981,241.563446,6
309,23.78158,72.92394,281.2525024,306.2863464,293.578949,251.9975891,349.9072571,341.8544006,292.5133667,446.4936829,6
310,23.78158,73.00357,193.0054169,225.4007874,219.1858673,179.9011536,245.3933411,241.8096008,211.1616058,281.8886414,6
312,23.78158,73.16282,65.45157623,69.78948975,72.36460114,71.55997467,85.27934265,84.3405838,69.75841522,93.43281555,6
313,23.78158,73.24244,108.7886353,135.7948303,153.0617523,152.9334717,153.1822205,136.4644012,115.9290085,110.0215912,6
314,23.78158,73.32207,96.18319702,130.0698853,137.0281372,137.0281372,137.0281372,130.0698853,115.2794113,96.18319702,6
315,23.78158,73.40169,14.81883812,17.85129738,16.52906418,16.52906418,16.52906418,17.85129738,11.68904495,14.81883812,6
324,23.70098,70.69444,49.07649612,83.55516815,102.6483307,97.23100281,76.61995697,99.82000732,77.93688202,56.53652954,6
330,23.70098,71.25181,0.312327802,0.115089484,0.413076013,0.006025016,0.452765107,0.492968857,0.006058068,0.024503613,6
331,23.70098,71.33144,8.231221199,3.033117771,10.88638306,5.446545124,11.93236542,12.9919138,6.113920689,0.645778716,6
333,23.70098,71.49069,68.80921173,77.8924942,73.18391418,56.86041641,88.03372192,87.72319794,65.44428253,40.90125275,6
336,23.70098,71.72956,176.7667084,207.7671051,221.1334991,153.2378845,240.3226318,215.1492615,151.5576782,146.6989899,6
337,23.70098,71.80919,263.828949,233.4038849,286.4567566,275.0836487,354.3711548,305.4767456,271.98526,241.8605499,6
341,23.70098,72.12769,246.4980469,282.3211365,303.4024048,249.4203644,338.3515015,303.1160889,261.9502563,200.121582,6
342,23.70098,72.20732,233.1711578,277.9871216,241.7696991,245.3520813,301.5685425,278.6253967,248.3460999,161.7997131,6
351,23.70098,72.92394,227.934967,287.1832886,259.3143311,217.8785706,304.8145752,281.6389465,253.9334717,402.1633606,6
352,23.70098,73.00357,160.9376831,169.8335266,178.1874695,142.3199921,206.2366028,196.1119843,179.0171814,254.9920654,6
353,23.70098,73.08319,50.42720413,51.64805222,51.05338669,53.4403038,67.00395203,75.18006897,58.36648178,106.2056503,6
379,23.62038,71.72956,147.8983765,159.4240875,181.7861023,117.2845383,181.1781769,175.7229919,101.3431396,119.8798065,6
380,23.62038,71.80919,270.6014709,282.3711243,287.7140808,295.00177,361.3063354,312.3598938,287.5684204,304.7947083,6
384,23.62038,72.12769,127.2178345,166.2239227,146.9687958,125.0518341,189.122757,153.541275,145.3797455,108.7569733,6
394,23.62038,72.92394,156.0284729,168.9679108,174.2189636,144.8656311,205.3070374,195.6970062,183.4760132,264.853241,6
395,23.62038,73.00357,102.7177048,144.2136841,128.2018585,99.79304504,154.7291412,143.8999786,132.369339,192.5584106,6
396,23.62038,73.08319,169.8098602,176.6289063,168.8952484,157.6734924,229.3329773,230.7885437,196.5202789,313.6233826,6
397,23.62038,73.16282,74.57575989,68.39685822,70.60738373,66.79606628,84.82859802,93.69100189,77.39518738,106.5649567,6
401,23.62038,73.48132,140.382431,153.1017303,158.328125,158.328125,158.328125,153.1017303,144.0640869,140.382431,6
414,23.53978,69.81856,0.003452979,0.007619126,0.009573875,0.002619664,0.002144823,0.00951676,0.009545754,0.004701834,6
424,23.53978,70.93331,0.982756078,3.403985262,5.832188606,4.006668091,6.207186699,4.515231609,4.223034859,4.512001038,6
426,23.53978,71.41106,0.842479348,1.807639956,1.577679038,2.030761719,2.063308954,1.719119668,1.998197079,2.431642532,6
430,23.53978,71.72956,126.5746384,131.1909943,144.1059418,135.6585541,187.5807343,150.7759247,138.4112549,155.1128845,6
431,23.53978,71.80919,178.8204651,174.1878052,184.6529541,138.4578247,241.9833679,230.5679779,156.5391541,131.5887909,6
432,23.53978,71.88882,217.562149,241.9877167,210.6295624,186.6610413,285.0762939,256.7084045,211.0936127,148.7797546,6
433,23.53978,71.96844,123.66819,128.1599274,112.5195313,106.9165115,148.8115692,149.8068848,107.9360657,89.90853119,6
447,23.53978,73.08319,190.8868103,272.5698242,252.6003265,179.4172974,293.7918396,265.5197449,235.2067413,308.904541,6
448,23.53978,73.16282,113.384285,111.234581,144.2064972,130.4036102,164.8862915,137.5238953,122.7379456,145.7743225,6
500,23.45918,72.92394,175.1453857,198.5053253,222.6740112,169.3696289,246.0618439,226.8955231,203.3634796,289.3174438,6
506,23.45918,73.40169,93.80935669,133.4337921,132.9343719,132.9343719,132.9343719,133.4337921,107.0806885,93.80935669,6
508,23.45918,73.56094,136.6690674,158.173172,162.2306976,162.2306976,162.2306976,158.173172,139.4016266,136.6690674,6
509,23.45918,73.64057,93.31002808,130.7180023,127.720108,127.720108,127.720108,130.7180023,113.8513489,93.31002808,6
525,23.37858,69.57969,0.968453467,1.069090962,1.133145332,6.060052872,1.019011021,6.321783543,1.301909804,1.351671815,6
532,23.37858,70.13706,23.15071678,30.70186043,35.00587845,33.96036148,33.16822815,41.68515015,19.01358604,28.65679359,6
533,23.37858,70.21669,91.45869446,102.9656601,100.3473816,140.3371429,116.6159286,131.4074554,85.83512878,98.71513367,6
558,23.37858,72.76469,165.9809418,185.1139221,189.5506592,151.7097168,217.3075256,212.9618988,196.3676605,180.4160309,6
559,23.37858,72.84432,174.4224091,225.0261688,218.3580933,180.3279266,262.0003662,257.7004089,218.3560638,258.0215454,6
560,23.37858,72.92394,222.0081482,253.4702911,236.4955902,194.3206787,280.1408691,254.7855377,228.9911804,330.0042419,6
561,23.37858,73.00357,169.6599579,235.0669861,239.5408173,172.2744141,275.305603,230.6956024,228.6949005,284.8735046,6
569,23.37858,73.64057,79.4730835,94.85404968,100.6991806,100.6991806,100.6991806,94.85404968,99.4004364,79.4730835,6
579,23.29797,69.10194,12.23291969,20.73933029,21.96852875,18.54047394,10.77699089,18.36920166,13.79786396,13.49832535,6
592,23.29797,70.13706,38.46222305,66.61595154,98.83715057,60.58646774,80.14176178,70.6975708,48.97245026,48.63428497,6
597,23.29797,70.53519,159.2361298,207.9587708,254.1143646,247.5648804,264.2755737,193.6726227,229.0709991,149.6435699,6
598,23.29797,70.61481,54.0004921,86.6459198,130.0552216,99.07020569,95.17266846,88.2233963,78.25068665,63.40887833,6
601,23.29797,70.85369,5.936655521,17.14873886,17.56586075,15.40200329,19.83369637,11.26495266,6.824038506,6.597361088,6
620,23.29797,72.92394,152.2423859,177.5999603,185.7166901,153.1651001,219.1671295,204.5887604,182.5038757,235.7880096,6
623,23.29797,73.16282,152.7812347,204.1532593,217.8312073,213.9776611,215.1191559,200.6486511,164.1065674,151.0394592,6
627,23.29797,73.48132,90.63278961,109.7058563,101.5369034,101.5369034,101.5369034,109.7058563,108.9846878,90.63278961,6
641,23.21737,69.10194,10.59533787,15.77586842,17.43102455,27.97690392,9.124768257,31.33663559,14.15586376,14.68924141,6
654,23.21737,70.13706,8.57839489,19.28515244,17.54562187,16.50627708,18.65823174,32.48369598,14.65466309,10.39931679,6
683,23.21737,72.68507,77.70368195,78.26024628,78.41817474,83.65120697,105.1210403,111.1062698,96.41178131,76.08190155,6
685,23.21737,72.84432,173.2275085,172.7241974,164.2985229,148.9036102,190.0361176,197.3505859,167.7429504,146.4404144,6
686,23.21737,72.92394,181.9953918,184.447113,188.2243958,175.5913239,215.5769653,220.6422882,177.4298096,168.3575439,6
688,23.21737,73.08319,150.8032532,193.3700562,209.0241241,212.2640381,219.4414978,197.5284271,169.151062,161.7240753,6
689,23.21737,73.16282,124.8845978,175.1044006,174.6994324,179.2282715,181.5863495,175.2818146,133.7433624,127.7548981,6
690,23.21737,73.24244,202.1544037,227.9563293,224.8160553,225.2993011,224.7068329,227.5160065,186.9319916,202.1698151,6
698,23.21737,73.87944,25.77641106,50.09580612,45.7200737,45.7200737,45.7200737,50.09580612,50.71832657,25.77641106,6
706,23.13677,68.86306,36.19275665,48.19903183,72.86991882,58.50512695,60.81066132,84.30792236,51.88840103,42.50056076,6
709,23.13677,69.10194,16.36129379,30.28767967,30.60198784,36.68545914,33.11159897,39.45965195,20.15970612,21.7228241,6
711,23.13677,69.26119,14.27724934,23.49529648,23.85977745,44.88186264,26.1506443,41.7490921,25.42111778,17.69071007,6
713,23.13677,69.42044,6.480138302,15.56241989,15.78087807,11.11293125,17.03815651,19.4216938,11.09038639,11.31829357,6
722,23.13677,70.13706,2.740585089,3.991930246,3.017588854,4.505794048,2.86084199,15.27171803,3.982858658,3.793392658,6
759,23.13677,73.24244,117.7370453,186.272049,171.016983,178.2911072,163.2128754,168.1049042,121.1885605,124.2865143,6
760,23.13677,73.32207,121.5131683,158.5920105,159.5190582,159.5233917,159.435379,158.5225983,123.3207397,121.512619,6
782,23.05617,69.42044,4.238265514,15.84010315,15.86617184,10.24452972,17.13292313,15.77929115,10.00691223,10.95729256,6
787,23.05617,69.81856,4.576759338,4.924330235,5.749773026,13.10463238,7.59957552,13.08003139,5.242636681,4.662034988,6
788,23.05617,69.89819,11.17080593,14.12054253,35.88682938,38.50494385,18.99431419,35.98902893,17.8357563,18.79320717,6
826,23.05617,73.32207,58.05224609,87.16311646,79.76075745,79.86598206,79.02688599,86.23903656,85.7617569,58.18769455,6
853,22.97557,69.89819,1.51838088,0.89361614,1.372960448,1.87470603,4.542631149,2.231723547,0.662812114,0.766800284,6
856,22.97557,70.53519,9.314763069,8.511464119,9.88374424,10.38250828,13.95539761,11.40840054,6.332679749,15.61085129,6
897,22.97557,73.79982,44.0005455,38.96472549,52.89260864,73.02939606,89.0100708,73.66605377,64.1958313,95.87498474,6
904,22.89497,69.02231,0.003219814,0.007282929,0.002998315,0.018292421,0.003150748,0.038789369,0.008433881,0.017664373,6
912,22.89497,69.65931,31.88767815,41.99064255,36.80030441,41.65548325,48.70763397,40.86181259,32.5568161,19.58361816,6
957,22.89497,73.56094,35.45515823,37.60999298,49.51272202,46.53232193,68.07245636,57.73205948,58.0149765,69.11756897,6
977,22.81437,69.73894,2.694603205,3.297069788,3.505048752,15.7742672,2.977910519,16.4221611,4.033504963,3.743183851,6
1017,22.81437,73.40169,50.37316132,95.30846405,63.91754532,81.31549072,77.86856079,67.97515106,74.45278168,92.87551117,6
1077,22.73377,73.79982,71.8951416,54.56978607,76.67034149,61.09792328,102.6772766,92.74208832,88.81807709,96.14985657,6
1124,22.65317,73.24244,106.4697342,120.2185669,197.9556427,168.5215302,202.3440094,172.0154877,136.8438263,144.6105042,6
1125,22.65317,73.32207,147.942749,187.1894379,272.6113892,200.5251312,297.2822571,255.3004608,177.2217407,227.1861267,6
1126,22.65317,73.40169,83.2057724,107.7222824,124.493309,146.9988861,163.392746,133.1698761,111.4495468,170.5302582,6
1127,22.65317,73.48132,92.29392242,104.3846741,103.1197891,136.8403625,134.4906158,124.7626648,116.8891449,184.2750244,6
1128,22.65317,73.56094,83.02079773,85.63545227,92.50165558,79.09067535,128.7245331,110.3297729,106.1805267,119.6114807,6
1180,22.57257,73.32207,222.2880402,270.5451355,394.7157898,268.9744263,376.1531677,350.2341003,239.4564209,306.7930298,6
1183,22.57257,73.56094,82.78383636,96.07544708,117.3353195,111.0412064,179.1012726,118.9727631,127.2260971,118.8296967,6
1185,22.57257,73.72019,86.43824005,95.35614777,112.2111053,113.6510086,136.482666,108.8876648,110.6040344,95.24031067,6
1297,22.41137,73.48132,36.50205231,35.13937378,47.33536148,51.02903748,62.29711914,51.56664658,40.12546158,78.96484375,6
1359,22.33077,73.16282,51.20843124,51.45963287,72.70831299,70.94879913,77.50766754,68.41504669,57.758255,67.63015747,6
1362,22.33077,73.40169,66.60115051,77.82456207,91.14057159,89.09830475,108.3968735,115.0108566,90.10646057,135.6335449,6
1363,22.33077,73.48132,47.82771301,53.52657318,66.42218781,66.40356445,78.18748474,63.29501343,53.01113892,74.36595154,6
1371,22.33077,74.11832,5.991428375,10.37717533,11.86684799,11.86684799,11.86684799,10.37717533,9.12953186,5.991428375,6
1418,22.25017,72.60544,39.99282074,43.16315842,46.51192474,49.43330383,54.4783287,94.08361816,46.08632278,51.86618423,6
1422,22.25017,72.92394,131.5140839,146.9598389,177.0657043,167.2223663,205.7073364,208.8119965,144.7955475,257.6546936,6
1425,22.25017,73.16282,132.9046631,185.6119995,271.1796875,194.8750916,248.3587646,233.3585052,150.2973175,199.2736664,6
1427,22.25017,73.32207,193.4774017,226.0736542,302.617981,244.2433929,285.6705017,272.1300049,195.9274597,298.4894409,6
1478,22.16957,72.60544,169.6639099,224.1825104,195.8170013,222.8254852,220.8172302,304.0091248,171.0190582,213.40271,6
1482,22.16957,72.92394,277.1771545,284.7130127,389.67099,352.480835,374.4305725,367.2012024,293.2245178,488.5809326,6
1483,22.16957,73.00357,306.7961426,284.5683289,420.7747192,335.8201904,403.9067688,460.577179,324.8724365,441.0720825,6
1485,22.16957,73.16282,174.6424408,220.8200836,278.019928,214.8856964,291.7140503,271.1373901,207.8999634,244.3358154,6
1486,22.16957,73.24244,171.3251953,310.9252319,341.1097107,335.4772034,349.7216797,322.81073,205.88591,274.5183105,6
1487,22.16957,73.32207,167.3607788,240.4845276,292.7924194,308.2558899,329.6610718,322.6575317,210.1564026,251.4090729,6
1540,22.08897,72.68507,76.40232086,114.7507629,107.9906311,103.5042801,140.3013611,144.1548615,125.4999847,120.5732498,6
1541,22.08897,72.76469,196.8307495,338.6233215,346.5164795,288.9606323,350.3965759,410.4736938,257.4568176,303.321167,6
1542,22.08897,72.84432,190.5951691,269.0557251,249.1784058,250.1030579,326.6753845,347.7105103,262.7050476,285.7770081,6
1545,22.08897,73.08319,246.4507141,290.1388245,344.1784363,285.4147644,349.7287292,307.1681213,223.1206665,310.855011,6
1546,22.08897,73.16282,218.9992371,300.9755249,353.9828491,311.4786682,356.228241,318.6993103,215.923233,316.4993591,6
1547,22.08897,73.24244,237.2661591,327.5711975,466.3656311,352.1452332,378.8631592,424.4126282,241.9513397,369.81604,6
1548,22.08897,73.32207,285.9312744,310.6843262,432.4643555,368.4083862,456.6594238,397.3489685,263.3326111,421.5780945,6
1549,22.08897,73.40169,282.4686279,342.756958,486.9352722,335.5276184,459.2575989,466.6712646,253.0476379,418.5211487,6
1597,22.00837,72.12769,15.33598518,30.4610157,23.3377552,31.70722008,24.27366447,26.1541996,24.85741234,34.06912231,6
1598,22.00837,72.20732,0.528485835,6.024580002,2.668371916,5.795371532,4.40366745,4.32109642,4.265124321,6.538226128,6
1601,22.00837,72.76469,96.29873657,150.5135956,115.7481766,122.2301865,154.1941223,117.8363647,100.2691956,142.0712891,6
1602,22.00837,72.84432,155.822937,200.0688477,164.2097168,168.0191956,189.1420898,241.0630951,136.2588348,194.5774078,6
1603,22.00837,72.92394,217.3978882,313.1315002,291.9309998,317.0076294,338.5584106,348.0704956,211.4130096,333.6062317,6
1604,22.00837,73.00357,226.7952423,326.8937378,314.4007874,332.2632751,390.0274658,327.4458923,287.7451172,368.2592773,6
1659,21.92777,72.68507,56.86753464,97.55019379,70.11198425,89.45066071,82.26441193,77.84687042,64.70253754,92.45300293,6
1662,21.92777,72.92394,215.1691589,393.366333,351.737793,317.9259644,461.0596313,342.1661682,350.7787476,424.5270386,6
1663,21.92777,73.00357,177.0007629,237.4915619,215.2490997,265.8633728,325.4431458,326.0411377,279.7778625,298.7096252,6
1664,21.92777,73.08319,179.1544952,248.0758057,355.0148315,269.0396118,323.0059509,284.8523865,197.325943,295.0668335,6
1713,21.84717,72.60544,32.16915512,39.00462341,44.71230698,40.85584641,37.54191971,93.39649963,53.47969437,40.05577087,6
1714,21.84717,72.68507,164.5192108,226.333725,193.8195953,252.2531891,288.6733093,427.2491455,196.5127106,254.1041107,6
1715,21.84717,72.76469,182.948822,299.3280029,267.4957275,261.8100586,343.0406494,358.815033,305.5306091,314.0221252,6
1716,21.84717,72.84432,224.3574066,295.8892517,289.4369812,277.5126953,370.3804932,375.8392334,315.493927,351.6516418,6
1717,21.84717,72.92394,180.1673737,338.2926331,343.6331787,306.9134521,357.0541077,356.1704102,323.4080505,322.1058044,6
1718,21.84717,73.00357,186.4962769,282.3099365,243.1585083,260.8929443,306.0093994,396.6612244,350.4091187,280.7440186,6
1719,21.84717,73.08319,211.1557007,288.2215271,294.7083435,334.4285889,404.7979126,397.0977783,316.291626,368.7281189,6
1720,21.84717,73.16282,167.2805786,248.4773712,282.3299866,210.0517273,283.3688049,279.9807434,207.2945709,265.3896484,6
1721,21.84717,73.24244,151.3670807,258.7374878,271.4958801,214.0654449,271.0841064,340.8447571,178.9013214,242.7132263,6
1767,21.76657,72.28694,0.050714824,0.459436774,0.207851321,0.459743738,0.351517737,0.344857901,0.340206236,0.516484678,6
1768,21.76657,72.60544,89.18847656,102.559639,93.16290283,111.657753,102.7974625,205.8002625,121.6120987,110.6391525,6
1769,21.76657,72.68507,162.791153,177.627243,162.6931305,217.1299591,275.0685425,298.3653259,232.1172028,250.5012512,6
1770,21.76657,72.76469,167.8520966,191.289032,172.7577209,210.6705322,308.0422668,263.3693542,181.5647583,297.8487549,6
1771,21.76657,72.84432,273.9658508,327.111084,300.3747864,279.1172791,356.6939392,370.8758545,227.7754822,364.408783,6
1772,21.76657,72.92394,217.9445038,320.7714844,302.6254578,306.8511353,350.309906,280.0374756,285.1598206,309.1650391,6
1773,21.76657,73.00357,147.818634,266.7723389,252.1766663,274.2411499,322.9721069,233.7278442,299.8914795,269.0740662,6
1776,21.76657,73.24244,155.0393066,187.3400726,164.1550598,208.6920166,212.2783051,311.7286072,195.0566254,203.3136597,6
1777,21.76657,73.32207,65.64118958,98.760849,85.07978821,90.08083344,96.03621674,138.1838074,91.40177155,93.05147552,6
1779,21.76657,73.48132,18.17741966,25.57270241,55.10448074,16.32470894,10.27852154,59.71562958,30.99366951,60.12730026,6
1826,21.68597,72.84432,142.8735657,158.4238281,138.2705536,180.1644287,201.247879,226.0036316,148.4857635,225.5419312,6
1828,21.68597,73.00357,59.33280945,89.54960632,87.59712982,109.1399384,137.7404785,94.08966827,105.8254547,120.4994354,6
1829,21.68597,73.08319,115.8819427,180.1277466,164.8294983,192.1507263,236.4408569,175.029892,191.8807983,187.7910461,6
1830,21.68597,73.16282,152.6355438,181.8024597,158.6798859,238.7054749,273.3276367,242.9880066,210.8047943,238.948822,6
1832,21.68597,73.32207,62.15058899,100.9502029,82.73260498,67.10681915,71.07688141,90.5463028,82.08091736,58.8552475,6
1835,21.68597,73.56094,40.50020981,36.32925797,50.99188232,30.87254906,66.98814392,57.67795181,47.04390335,56.56235123,6
1837,21.68597,73.72019,21.31883621,16.71754837,32.58888626,19.85097313,25.89886665,40.01195908,30.35594368,39.37482834,6
1877,21.60537,72.76469,25.48815918,29.56081581,29.06904411,33.20082092,37.83942032,47.62068558,30.52633286,36.96232986,6
1878,21.60537,72.84432,119.0509491,163.9974823,149.9053192,175.4473572,194.0838318,154.5005951,147.3001404,187.1396484,6
1879,21.60537,72.92394,244.9562683,292.328125,277.9520264,370.8223877,415.2221985,309.546936,277.2658386,379.0203247,6
1882,21.60537,73.16282,170.6487427,190.7791748,171.7125702,209.5263062,274.9326172,246.3452301,203.5172272,283.0349731,6
1883,21.60537,73.24244,188.707962,306.0397034,254.0886078,298.8771667,323.3282776,254.5469055,260.2296753,312.5610657,6
1884,21.60537,73.32207,138.2712708,189.4598846,163.0276184,226.8244629,263.9726868,220.1422729,202.6137238,246.9704437,6
1887,21.60537,73.56094,118.1344299,241.9383545,230.1924591,108.3070984,143.2016754,255.4665222,222.7840271,247.4122925,6
1932,21.52477,72.60544,0.843414724,0.932552099,1.023563623,0.989869773,1.033872962,1.04726994,0.996553957,1.114052296,6
1939,21.52477,73.16282,105.9702301,119.6613312,100.5543137,144.1077728,206.6015015,181.7867432,146.1797333,172.1027527,6
1989,21.44416,72.60544,1.158837318,1.250620723,1.409398556,1.378819108,1.463863492,1.435297608,1.425623298,1.509375572,6
2163,21.12176,70.53519,52.67778015,57.78781128,53.8737793,53.8737793,53.8737793,57.78781128,41.22105408,52.67778015,6
2202,21.04116,70.45556,81.40764618,144.6897888,119.6875458,131.8161926,132.7716064,146.5818634,63.6546669,78.58473969,6
2203,21.04116,70.53519,124.5220871,283.3863831,215.9011993,215.9011993,215.9011993,283.3863831,115.5119858,124.5220871,6
2204,21.04116,70.61481,128.6277618,207.7019653,189.3681641,189.3681641,189.3681641,207.7019653,81.07532501,128.6277618,6
2205,21.04116,70.69444,55.94630051,76.25224304,72.00896454,72.00896454,72.00896454,76.25224304,33.77791595,55.94630051,6
2238,20.96056,70.29631,98.7052002,137.5951996,111.5905151,121.2374496,120.0595398,135.6605072,99.84067535,96.97929382,6
2239,20.96056,70.37594,138.5821228,217.5443878,153.1435852,156.3478394,161.427002,218.1460876,140.1689911,137.6879272,6
2240,20.96056,70.45556,164.5775452,221.8466187,194.9321899,195.0167847,195.5053864,221.9749756,122.2450485,164.6037445,6
2242,20.96056,70.61481,112.818573,269.5302734,264.4300537,264.1915588,264.1915588,269.5302734,100.1502686,112.818573,6
2243,20.96056,70.69444,145.558136,220.6918945,189.5652161,188.9639893,188.9639893,220.6918945,128.4485626,145.558136,6
2247,20.96056,71.01294,39.39899826,125.4047699,81.06413269,81.06413269,81.06413269,125.4047699,35.4281044,39.39899826,6
2248,20.96056,71.09256,125.42556,165.9777222,127.6861801,146.427124,131.6009064,166.7883606,89.24925232,117.3576202,6
2274,20.87996,70.29631,1.209983349,6.794116974,5.44211483,5.44211483,5.44211483,6.794116974,5.508622169,1.209983349,6
2275,20.87996,70.37594,16.32481575,37.16100693,20.27183914,20.27183914,20.27183914,37.16100693,23.7849865,16.32481575,6
2276,20.87996,70.45556,113.6568604,160.9047699,140.2073975,140.2073975,140.2073975,160.9047699,99.9313736,113.6568604,6
2277,20.87996,70.53519,118.9017944,197.5957489,178.9720917,179.551178,179.551178,197.5957489,98.68006897,118.9017944,6
2278,20.87996,70.61481,119.7439346,261.6467285,207.2781525,207.4209595,207.4209595,261.6467285,107.2300644,119.7439346,6
2279,20.87996,70.69444,119.0315247,235.111618,218.2013397,217.5081177,217.5081177,235.111618,93.84567261,119.0315247,6
2280,20.87996,70.77406,113.2607803,177.0304871,176.7785187,176.7785187,176.7785187,177.0304871,84.42615509,113.2607803,6
