Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,Vals
26,24.58758,72.20732,24.97690392,55.40797806,63.78116608,37.2959404,47.14842224,37.48082733,42.75498581,44.64852142,1
30,24.50698,71.33144,33.44884491,35.71368027,32.15140533,26.31920052,40.71194458,27.70918274,25.035532,29.89868927,1
31,24.50698,71.41106,65.62121582,122.1017151,129.0817566,68.21733856,98.81609344,84.30096436,87.5641098,100.9010086,1
32,24.50698,71.49069,121.0332336,177.7386169,170.0796509,111.8134308,164.9772644,118.1409836,150.813324,134.183136,1
33,24.50698,71.57031,117.2946014,127.3538666,130.9736633,104.6450043,144.2930603,108.879837,132.3540192,163.1720581,1
34,24.50698,71.64994,121.5485306,161.664505,166.5551605,101.8936081,143.0532074,87.45465851,117.1153717,134.410141,1
35,24.50698,71.72956,102.3113708,169.7710419,160.1176453,89.57714844,140.0508575,92.18669891,98.37117767,112.1739349,1
37,24.50698,71.88882,141.9011383,184.5349426,135.4009399,137.3055115,186.3474884,123.8763123,131.4788666,174.4985199,1
39,24.50698,72.04807,54.08869171,91.42770386,61.92598343,56.50045776,72.70835114,61.64720535,68.13217163,78.11170197,1
41,24.50698,72.20732,53.13540268,91.97341156,91.34283447,64.26483154,76.46427155,66.40801239,98.95579529,92.12915039,1
42,24.50698,72.28694,75.98052216,136.4320679,104.890274,69.30420685,101.3290024,79.23304749,89.4603653,109.4937744,1
43,24.50698,72.36657,30.84760094,52.83142471,24.82987785,25.38798332,30.5744915,22.68786812,18.38335991,30.97206688,1
44,24.50698,72.44619,1.716194034,2.047751188,1.921450496,1.577547193,2.04826355,1.503944874,1.929136515,4.792346954,1
47,24.42638,71.33144,9.411384583,24.29284286,35.66773224,13.53325558,14.8900156,16.25581741,21.13311577,14.09113312,1
48,24.42638,71.41106,53.4867363,117.7023849,151.5562897,73.11811829,72.21617126,66.25110626,79.66234589,98.30970764,1
49,24.42638,71.49069,67.84522247,120.0843353,113.4001923,87.97529602,103.7483292,82.30545807,121.5448074,127.0145798,1
50,24.42638,71.57031,92.29341125,144.7829895,103.2253647,83.80776215,119.4124603,83.73886108,106.9424896,129.7623901,1
51,24.42638,71.64994,107.6716156,157.2505341,151.2206421,92.19435883,147.3453827,95.59819031,78.92514801,103.8457642,1
52,24.42638,71.72956,83.22322083,150.5225983,162.6320648,84.5362854,122.6788254,105.8757401,104.6953964,107.3855286,1
53,24.42638,71.80919,99.09132385,142.2197571,171.1517944,116.4433823,177.9291992,138.4720612,134.6973419,169.7783661,1
54,24.42638,71.88882,127.3641663,202.5718842,162.4058533,114.9309692,180.7794189,119.6972504,116.9567261,157.299408,1
56,24.42638,72.04807,134.364975,151.4025726,153.2795258,117.8823395,169.5634308,126.5506363,171.2545319,158.2336884,1
57,24.42638,72.12769,73.74102783,127.8181458,132.7875366,79.09367371,98.46846008,84.92284393,134.3496246,125.4573593,1
58,24.42638,72.20732,90.24049377,130.0566101,105.9844208,80.94841003,124.8952484,101.5774689,105.8578873,103.5982666,1
60,24.42638,72.36657,57.37684631,80.09165955,66.688797,49.99824905,85.70508575,61.82358551,68.56171417,82.80084991,1
62,24.42638,72.52582,4.738157749,13.58475876,5.365433693,4.897316933,5.494883537,4.158436298,9.653676033,11.84801197,1
72,24.34578,71.57031,84.33163452,139.6041718,129.4471436,79.21154785,102.0462418,83.87095642,111.0048981,141.0565948,1
73,24.34578,71.64994,92.72156525,196.2896881,183.1881714,98.64025116,134.0859222,106.6130524,82.23817444,113.957489,1
74,24.34578,71.72956,116.8768768,174.1825714,191.7445831,120.1810532,199.7206573,138.8439636,146.8779297,156.1511841,1
75,24.34578,71.80919,161.7230072,215.266922,206.8876801,139.7307739,249.2931213,165.1207123,175.9665833,194.9480438,1
76,24.34578,71.88882,156.6812439,179.7835236,166.6686401,116.3335648,186.4660797,120.2639618,105.6868515,130.4949036,1
77,24.34578,71.96844,104.4928513,101.8490372,95.13104248,86.54677582,132.5445862,92.7651825,105.946846,113.7386398,1
78,24.34578,72.04807,156.5196533,167.6985931,176.7041168,134.7086029,208.4102325,149.1799622,184.9528809,195.5219574,1
79,24.34578,72.12769,125.321701,183.729187,174.5625,132.3222809,157.7567749,127.7015457,190.0127106,196.9147797,1
80,24.34578,72.20732,97.76548004,112.9788132,95.01976013,83.68985748,125.4117661,91.79203796,104.5958786,125.0444336,1
81,24.34578,72.28694,26.56175041,42.23124695,36.45499039,25.28469276,39.73748398,35.210392,32.40374374,40.5798645,1
82,24.34578,72.36657,29.05064201,52.92518997,48.45821381,26.64902878,53.5811348,41.99397278,44.45841599,56.74629593,1
83,24.34578,72.44619,26.89700508,40.1569519,37.93455887,21.82702637,39.90808868,26.26771736,24.62424278,26.85098839,1
84,24.34578,72.52582,42.6721077,88.76748657,91.65637207,47.75086212,66.42662811,49.20088577,81.50495148,94.62962341,1
86,24.34578,72.68507,8.128576279,7.71605444,6.469609737,6.062915325,8.949343681,6.22582674,4.748322487,6.853166103,1
95,24.26518,71.57031,66.1418457,94.07674408,95.23552704,61.84368515,97.59500122,71.24417877,81.56676483,105.926712,1
96,24.26518,71.64994,91.01392365,194.977951,178.6150513,101.538414,134.967926,108.897171,134.9612427,145.2462921,1
97,24.26518,71.72956,110.8129807,164.7277069,157.3167419,115.1308517,183.6796875,137.2090302,146.020462,183.8696899,1
98,24.26518,71.80919,112.7805557,127.252861,139.5270996,92.75467682,151.7894592,104.9245529,119.6346588,144.9039764,1
99,24.26518,71.88882,121.9540329,126.9577255,122.6213608,94.64478302,148.229187,110.4136658,128.3256989,136.7478638,1
100,24.26518,71.96844,128.8188629,149.5000458,139.1442566,93.88853455,158.3120422,116.8316879,105.806015,116.9093552,1
101,24.26518,72.04807,133.9694977,204.7648468,201.4073486,135.1744232,201.9656982,180.0136261,205.4166565,180.9903107,1
102,24.26518,72.12769,117.6083984,155.5405579,147.779129,112.5252304,165.7159576,136.7687988,152.3192291,167.2925262,1
103,24.26518,72.20732,100.5573578,115.3336639,132.9010773,83.85360718,121.5186615,94.67688751,111.9432449,129.1743469,1
104,24.26518,72.28694,91.23011017,170.024765,193.1950989,100.0599365,130.0299683,113.2674332,120.0983582,130.3553925,1
105,24.26518,72.36657,108.0983429,175.9430389,194.1021118,114.5741806,157.2995148,136.6082001,135.9729614,157.3833618,1
106,24.26518,72.44619,119.033165,133.3392487,166.2667847,94.14122009,134.6774139,101.6419754,120.925354,122.8026886,1
110,24.26518,72.76469,2.792935848,21.05884171,2.05422473,4.053825378,5.654908657,4.609174252,2.739300489,3.229728699,1
112,24.26518,72.92394,1.711058736,15.7094698,13.84945488,4.00783968,4.241393089,3.430053711,3.161423683,6.577589035,1
113,24.26518,73.00357,18.04955673,43.79933929,23.27570724,16.08563042,19.71180153,20.67221069,16.89801979,23.77198601,1
114,24.26518,73.08319,16.32641792,27.1162529,13.23817062,12.4494915,15.7912302,17.77651024,14.68091011,19.56223297,1
119,24.18458,71.41106,74.2911911,105.337471,110.3095779,77.57389832,118.5212555,84.62638855,86.87517548,113.196434,1
120,24.18458,71.49069,54.41710663,111.1421509,89.75623322,65.83407593,96.32026672,71.40578461,76.58735657,89.16621399,1
121,24.18458,71.57031,114.8388214,124.5436172,107.4382324,88.03704071,137.5355377,101.6054306,91.90005493,108.809494,1
122,24.18458,71.64994,148.4011536,180.168457,179.9610901,122.9957199,181.317215,153.8673553,191.9453583,171.5373688,1
124,24.18458,71.80919,124.6136627,151.7163239,146.0024719,119.2017288,161.8920135,126.7525482,162.8243713,170.8679352,1
125,24.18458,71.88882,129.0076599,144.1429291,140.8255005,98.82266235,172.8634491,120.5480194,113.1793442,141.1546783,1
126,24.18458,71.96844,138.5014648,180.0266266,149.1068573,108.0164032,175.5168304,131.4198151,104.2264252,131.0609283,1
127,24.18458,72.04807,101.4038315,161.1230011,142.5470123,91.44887543,129.5114594,105.2286682,107.4253693,138.5220795,1
128,24.18458,72.12769,119.6268387,148.326828,127.2850876,98.91383362,163.3402863,126.280899,122.7035599,136.6256561,1
129,24.18458,72.20732,153.3703918,176.5397949,180.2420654,145.1348419,192.7607422,129.0245972,171.1621246,168.8720398,1
130,24.18458,72.28694,125.2544098,179.4670868,208.0571594,121.5135345,176.9276581,136.1640015,172.4556274,141.5595703,1
131,24.18458,72.36657,170.115921,194.2486115,190.5301514,121.9963074,191.7315369,129.5179443,121.1520462,115.7618637,1
132,24.18458,72.44619,138.4901581,129.5207214,148.2562256,102.2249603,155.7644958,111.6328278,116.3170166,123.6251831,1
133,24.18458,72.52582,155.2005005,111.8021393,143.2215576,103.5709381,172.3664703,112.5429382,137.3099365,126.1059418,1
135,24.18458,72.68507,59.63713455,78.58428192,50.22048569,38.42025375,61.65077591,38.32888412,32.43967819,39.59317398,1
136,24.18458,72.76469,23.79245949,43.99020386,35.19226456,19.79203033,34.81444931,22.22959709,13.58442211,12.1801033,1
137,24.18458,72.84432,5.364243507,5.642663956,5.446231842,4.657243729,5.890789509,4.060118675,4.311011314,12.35194397,1
138,24.18458,72.92394,23.2009449,34.97964478,32.9454422,19.60955811,27.12891388,21.51421356,15.69056034,21.07473183,1
139,24.18458,73.00357,39.95100784,49.75353241,37.44543076,30.52298546,42.8228569,41.80851746,32.73752594,48.78304672,1
144,24.10398,71.41106,86.58426666,113.733551,112.4627762,71.47174835,95.09507751,69.28784943,68.88343048,98.1884613,1
145,24.10398,71.49069,99.03591919,159.3027191,144.5300751,91.1451416,117.6062698,85.49980164,98.13755798,106.1767654,1
146,24.10398,71.57031,115.0405884,142.916626,117.4222488,107.9424896,146.0537109,111.7620926,115.1078415,129.9741364,1
149,24.10398,71.80919,129.9625397,192.1446686,147.3223419,111.2567444,141.4656982,106.182312,113.2643967,134.1369324,1
150,24.10398,71.88882,121.4242935,191.7597198,161.0016022,102.1031494,163.2820282,116.9960327,104.2941895,127.6153336,1
151,24.10398,71.96844,145.104126,152.3790894,138.8297882,110.3297424,172.4319611,117.3477173,107.3399887,121.4202271,1
152,24.10398,72.04807,96.14881897,104.4567719,95.46399689,81.97078705,115.5280151,91.00737762,103.4245148,138.2086182,1
154,24.10398,72.20732,137.2941895,180.027832,199.0240173,128.0359039,220.9834442,146.3134003,145.8826752,143.8796997,1
155,24.10398,72.28694,161.2624969,167.6821136,185.2306061,127.3178177,212.4936371,152.8638306,187.5516357,170.126709,1
156,24.10398,72.36657,155.5940399,181.7397919,182.6336517,120.9790497,179.9334106,131.2779541,159.8933868,91.89781189,1
157,24.10398,72.44619,101.4352798,194.785553,206.6387329,109.2963638,168.6004333,137.776947,121.9780197,105.3115234,1
159,24.10398,72.60544,89.72951508,124.3300018,104.5806198,91.33813477,111.4915771,87.35991669,113.4594116,126.2895279,1
160,24.10398,72.68507,49.95343781,70.33981323,67.98714447,44.49177933,57.19013977,34.9853096,52.03762817,55.85652542,1
161,24.10398,72.76469,14.67958069,21.4127655,17.98662567,10.95226479,15.63776493,9.025134087,13.64055061,9.252446175,1
162,24.10398,72.84432,5.111777782,16.58093834,8.057104111,7.309072018,6.259638786,7.801816463,6.533536434,12.96606541,1
163,24.10398,72.92394,35.6628952,111.909317,77.64785767,37.61820221,56.42264557,50.633358,39.75804901,64.16640472,1
164,24.10398,73.00357,146.6926727,237.8630371,189.1825562,126.9100723,204.3791809,186.2492371,147.3981476,222.7754669,1
172,24.02338,71.57031,61.01239395,98.2009964,93.48431396,74.18595123,100.1730728,75.08264923,94.60448456,108.519989,1
173,24.02338,71.64994,100.6525345,132.1091003,135.8941956,91.13739777,133.553299,111.7831039,138.2851868,182.9430084,1
174,24.02338,71.72956,100.6131897,162.6656647,163.154541,97.57128143,130.8813629,101.498024,116.4896393,135.4997101,1
175,24.02338,71.80919,110.0574036,158.2734222,145.5042114,103.13694,138.6772614,104.6356964,98.44128418,131.3334961,1
176,24.02338,71.88882,90.54636383,140.1990662,168.3584137,89.94189453,114.8610764,96.55979919,100.2322159,142.3753815,1
177,24.02338,71.96844,107.459938,139.1962128,123.2019806,85.47090149,140.5102386,107.6341705,85.82730865,128.5349579,1
180,24.02338,72.20732,220.8978119,263.124176,250.1338806,205.3321381,284.6741638,223.2798004,233.8404541,162.2866821,1
182,24.02338,72.36657,81.68445587,114.0098953,113.0594101,83.38008881,106.8331223,84.90007019,103.7267075,100.2534485,1
183,24.02338,72.44619,73.61804199,144.5341797,132.8311005,83.30871582,101.0534058,80.02519989,96.38908386,138.040802,1
184,24.02338,72.52582,85.25553894,115.9958496,102.2825623,71.59802246,106.5031967,82.79013062,91.58674622,103.1646423,1
185,24.02338,72.60544,68.41625977,87.48889923,88.75119019,65.35511017,84.89279175,64.20279694,74.76029205,105.9392624,1
186,24.02338,72.68507,81.46664429,109.7702713,106.352211,88.86216736,91.31321716,76.90485382,86.84681702,81.05997467,1
187,24.02338,72.76469,49.51327133,50.26810837,56.96717453,43.29069901,51.95682526,47.05995178,54.20262527,51.33435059,1
192,24.02338,73.16282,34.25257492,66.46178436,47.40895844,37.5332489,54.90767288,48.72283936,42.52004623,67.51837921,1
193,24.02338,73.24244,15.45640469,21.94799614,15.2392664,13.94628716,18.05070114,18.71659279,14.53844547,26.28730583,1
195,24.02338,73.40169,2.469320297,4.010879993,3.621429443,1.885837197,2.110355616,2.941268444,1.777042985,0.873432159,1
198,23.94278,70.37594,3.326787472,4.920331955,5.311813831,3.804834127,5.648848534,0.636702001,3.503159523,3.105299473,1
202,23.94278,70.69444,3.320290327,16.32283211,14.85399914,3.386930227,19.28306198,2.776427031,1.750700951,3.529881239,1
207,23.94278,71.25181,1.55587852,4.331894875,0.559488118,0.77076298,0.930750191,1.145197034,1.227373004,1.758925557,1
213,23.94278,71.72956,146.0149078,169.5933685,172.0663757,118.1574249,221.8300781,162.0353088,120.4137115,130.9098663,1
214,23.94278,71.80919,80.66906738,163.0040894,142.636734,76.18592072,109.1140976,90.30066681,87.45545959,98.72634888,1
215,23.94278,71.88882,59.76913071,80.62252045,85.17234039,57.35716629,71.6107254,66.32192993,78.60237122,65.03607178,1
216,23.94278,71.96844,148.1215973,208.3168793,167.7937927,109.9917984,171.7901154,161.3927002,113.1107788,104.1329498,1
219,23.94278,72.20732,209.4055328,271.3467407,253.7767792,208.9197845,286.2153625,242.4182129,229.8771515,149.5229034,1
224,23.94278,72.60544,128.0084991,197.6204834,205.7661896,122.6795654,152.0623627,153.7569122,145.0536957,147.2796021,1
225,23.94278,72.68507,216.7034607,321.6196289,323.1130066,236.6167145,231.8634186,239.0527039,200.3004761,165.9792786,1
226,23.94278,72.76469,114.3672104,122.9862595,128.8697205,107.1954193,136.8288422,109.312561,101.1976852,112.9093475,1
230,23.94278,73.08319,157.9092102,308.1205139,249.3468323,160.381134,312.2577515,248.826767,264.650238,262.7055969,1
231,23.94278,73.16282,44.75410843,95.03947449,74.66028595,51.98905945,88.62236023,65.62363434,66.86040497,95.58372498,1
233,23.94278,73.32207,22.69932747,31.81087685,24.54901314,24.15974236,23.67712593,24.9943943,19.15374756,17.39254379,1
234,23.94278,73.40169,22.72765923,38.62137985,35.69477463,19.32547569,23.90386391,24.05283356,20.3655014,7.632620811,1
236,23.86218,70.21669,15.262537,19.0868721,32.99155045,14.26682377,21.68292809,11.7532196,11.4148407,21.1124897,1
237,23.86218,70.29631,17.2791996,48.16985321,46.04924393,12.08323002,41.17483521,8.427641869,8.433761597,20.09755516,1
238,23.86218,70.37594,12.74055767,27.28167343,26.60310173,21.94766998,24.90611076,11.54386902,14.75256634,16.61546516,1
242,23.86218,70.69444,74.99907684,116.0056915,100.7777863,58.88810349,134.5292053,47.08060074,45.91130829,59.67201614,1
243,23.86218,70.77406,11.17913246,26.17396545,21.71123123,4.635588646,30.22441864,2.882977724,3.089919567,3.105597973,1
244,23.86218,70.85369,0.86585778,12.29134178,12.69699478,1.806129217,14.56987953,1.029578328,1.253360629,1.051417589,1
246,23.86218,71.09256,6.246931553,10.00679398,3.915513754,3.976583004,4.479383945,4.278481483,4.132794857,2.476687193,1
253,23.86218,71.64994,235.0013428,291.5211182,286.9118042,211.8845062,302.3670959,285.6641235,212.9676819,147.5664825,1
254,23.86218,71.72956,154.7025146,215.2801819,223.1566162,120.6717529,237.9979095,183.9597015,154.427948,114.3998566,1
255,23.86218,71.80919,84.77442169,117.3479462,100.3875351,81.68985748,132.3582764,98.45773315,92.02729034,94.68751526,1
256,23.86218,71.88882,128.4520264,166.4165344,159.6440125,129.7919464,151.3175049,126.7774658,127.9619675,98.56578064,1
258,23.86218,72.04807,160.2176819,203.7764587,188.0957336,187.3740997,193.3595581,181.3973236,191.2940369,153.6613617,1
259,23.86218,72.12769,159.7626343,219.9971313,163.9244385,166.0268555,202.8384247,143.9087067,175.2174377,148.5566254,1
261,23.86218,72.28694,190.3115692,274.588501,242.1691132,220.6018677,256.355896,217.9031982,222.5099487,149.2762299,1
262,23.86218,72.36657,147.6303558,226.2382202,193.8408966,152.7996826,201.5467987,168.7414398,177.117218,196.1396942,1
265,23.86218,72.60544,162.0298309,194.5225372,179.9951172,146.4609528,194.9544525,175.268158,172.136734,163.9738464,1
266,23.86218,72.68507,214.4411621,256.9280396,241.5842285,212.0701447,254.4576111,187.1129913,206.4654541,228.5496979,1
267,23.86218,72.76469,158.4527435,173.4810181,161.184906,142.5529175,197.2359009,154.1772003,146.7545166,156.6580963,1
269,23.86218,72.92394,178.6178284,247.7631836,201.615387,152.7787476,234.809494,210.3089142,204.9673309,254.0743256,1
270,23.86218,73.00357,146.164566,198.8986969,165.4425049,126.3872833,184.9268951,180.5891418,162.4173431,209.9241638,1
277,23.78158,70.21669,5.377364159,6.861013889,7.011705399,2.421708107,7.798349857,1.97206986,2.01408577,6.349912643,1
278,23.78158,70.29631,9.315971375,40.18923569,38.62339401,8.532870293,27.2221508,6.20011425,6.170480251,11.68368721,1
279,23.78158,70.37594,1.343424082,3.587632418,3.640251875,3.090058327,1.549716473,2.045712709,1.600342393,2.193673611,1
285,23.78158,70.85369,0.235978812,3.213567019,3.33591938,0.51120162,3.814245701,0.252011508,0.373324692,0.251089483,1
290,23.78158,71.41106,10.18725872,12.8615942,13.99059963,14.66933727,19.61485481,9.342944145,14.712677,7.149709225,1
293,23.78158,71.64994,143.7848816,214.9377289,166.1394043,99.2322464,165.3357239,146.6422119,110.2271042,61.24686432,1
294,23.78158,71.72956,167.4094696,231.1944122,197.4347992,148.6243591,214.8800049,185.2578278,156.1568756,106.4710236,1
296,23.78158,71.88882,263.5375366,331.3900146,343.89151,215.0693207,347.559906,272.9531555,218.7531281,182.9247742,1
298,23.78158,72.04807,236.3668213,338.4418945,274.7557983,225.8408508,319.6790466,271.7157288,227.9949493,173.4810944,1
299,23.78158,72.12769,248.7019653,348.6339722,280.9155273,236.5867615,318.7380676,274.5512085,234.068222,192.7790985,1
301,23.78158,72.28694,267.9484253,338.7264709,293.4516907,317.7442017,315.1744995,269.26828,308.0858154,197.809021,1
302,23.78158,72.36657,162.5235291,233.6789551,230.7519073,171.6168518,200.1176758,177.0464478,180.5134277,188.0761414,1
304,23.78158,72.52582,181.4677429,183.2273254,219.848999,174.7858276,188.6687775,146.8571625,199.680603,193.8875885,1
305,23.78158,72.60544,200.0361786,256.3873291,273.6390686,192.7182159,223.8975525,200.8126831,210.0852661,187.8263855,1
306,23.78158,72.68507,192.5670166,353.64151,342.7209778,201.041748,219.0583954,195.5537415,192.7595215,210.054306,1
307,23.78158,72.76469,232.7812805,344.2315369,272.5618286,215.8547211,263.1428528,223.9834747,210.8821564,197.5769196,1
311,23.78158,73.08319,136.7531128,165.4304199,146.3719635,123.1866913,158.3070984,157.4964294,133.1820984,217.7537537,1
317,23.70098,68.70381,0.834443331,15.03618622,15.57806492,1.554520726,17.89783096,1.00215137,0.846474469,0.929475904,1
318,23.70098,68.78344,0.779678524,14.04935551,14.55567074,1.452497005,16.7231884,0.93637979,0.79091996,0.868474007,1
319,23.70098,69.10194,8.704866409,16.4995575,23.43997002,11.03303051,19.2908268,10.07287693,8.838282585,8.820519447,1
323,23.70098,70.61481,56.58897781,134.2748413,169.4613037,126.0817871,96.81665802,96.46134186,80.58092499,64.50466919,1
325,23.70098,70.77406,25.06488419,47.8299942,41.11740112,18.67655373,55.47027206,15.97859478,14.62932587,27.05689812,1
326,23.70098,70.85369,1.679946423,6.114077091,5.564297676,2.328388929,5.638970852,0.533754647,0.524983704,0.662032783,1
327,23.70098,70.93331,0.050445266,0.035700902,0.029768134,0.007623963,0.046331756,0.007596753,0.006975922,0.01031168,1
332,23.70098,71.41106,16.36407471,18.67367363,16.42476273,5.822729588,16.95570755,19.12586784,7.779372215,3.101315498,1
335,23.70098,71.64994,94.75572968,163.0955963,123.796608,89.28470612,143.8260345,113.9263992,102.4194107,65.73932648,1
338,23.70098,71.88882,199.4533234,307.0892029,243.7510681,217.1910706,293.030426,232.8836975,228.5826263,163.8807831,1
343,23.70098,72.28694,173.2799835,257.9866943,188.5379028,191.7159271,204.9967804,178.0771179,204.0347748,159.2014618,1
344,23.70098,72.36657,153.1169891,210.9594269,215.4984589,180.3262329,195.87854,177.5203094,153.5485229,184.9923859,1
346,23.70098,72.52582,167.9531708,236.5247803,279.20755,169.9273987,216.1600037,155.0879517,158.4870758,172.6775513,1
347,23.70098,72.60544,183.4173126,259.4112549,261.2809448,207.7388916,239.8574829,209.8116455,211.474884,247.1425934,1
350,23.70098,72.84432,159.7945404,215.6486969,177.0265961,143.8378754,207.7119598,172.6233368,159.1365662,210.1061859,1
360,23.62038,68.70381,0.105742134,1.905412078,1.974079847,0.196991608,2.26804471,0.126994386,0.107266739,0.11778482,1
361,23.62038,68.78344,0.098802239,1.78035903,1.844520211,0.184062973,2.119191885,0.118659697,0.100226775,0.11005456,1
362,23.62038,68.94269,1.397849083,0.883141041,0.916733682,0.416569889,1.062208414,0.393970937,0.684514701,0.997884631,1
363,23.62038,69.02231,3.009768486,2.00595212,2.273125648,1.488338947,2.255935431,1.343337178,1.743261456,1.511539459,1
370,23.62038,70.61481,29.65455055,83.25399017,119.5681,39.92963028,84.11168671,23.43942261,26.68811607,28.46438599,1
371,23.62038,70.69444,65.79750061,138.1094666,233.9810333,99.62052155,129.7186737,86.17510223,40.23654556,49.9196167,1
372,23.62038,70.77406,25.82033157,51.80876923,65.0728302,24.08237648,47.97154617,21.77617645,18.05497742,25.61842728,1
373,23.62038,70.85369,5.103104591,32.45526886,33.13742828,5.190031528,32.88496017,3.434265614,3.075031281,4.100283146,1
374,23.62038,70.93331,1.642906308,25.58622742,26.52686691,2.739648819,30.51778412,1.81862843,1.547191024,1.70751965,1
376,23.62038,71.49069,104.4574432,126.6551208,127.5520935,101.1177368,142.6930389,102.478447,112.9229965,103.6553574,1
377,23.62038,71.57031,127.5747757,219.1384583,164.6702271,111.0379715,155.2376404,155.2399292,127.653717,104.9781799,1
378,23.62038,71.64994,164.6800079,204.9788971,226.0431824,105.9422226,206.7793121,218.1627808,116.127449,100.1302948,1
381,23.62038,71.88882,225.3333588,313.8400574,226.1328735,210.4300385,296.0128174,257.0862122,226.1354523,153.9558258,1
382,23.62038,71.96844,162.0786133,194.5790558,186.1889496,137.1000214,206.6211243,183.7140961,148.7929382,93.21769714,1
386,23.62038,72.28694,194.0068207,249.4195862,194.2721252,176.0323486,207.3426514,190.2437592,171.2684021,155.8491669,1
387,23.62038,72.36657,147.8559113,157.3614349,153.071991,137.7361298,156.9469604,135.1484833,131.4108734,122.4314041,1
389,23.62038,72.52582,225.5883331,317.7244568,324.0820923,230.2559509,277.3522034,251.39151,220.9156494,216.7090149,1
390,23.62038,72.60544,195.4163666,253.260376,240.1160583,194.5878754,236.3753357,210.3170013,224.0024872,196.1585236,1
391,23.62038,72.68507,161.8022461,233.2292328,195.8437195,146.7906036,194.733963,166.0462341,178.392746,176.8970642,1
392,23.62038,72.76469,145.7745056,232.6489716,280.0868225,133.7201996,173.4566803,144.3533173,158.2132416,161.763382,1
393,23.62038,72.84432,146.7939758,186.2228241,169.7690277,126.4159775,184.4880219,171.947876,170.1319275,208.5465393,1
404,23.53978,68.94269,0.980330348,0.653642952,0.663136005,0.330692977,0.781998634,0.307877928,0.474082232,0.633701205,1
405,23.53978,69.02231,2.442950249,1.798089147,1.937483191,1.388739228,2.015330553,1.240635157,1.463885546,1.15654707,1
410,23.53978,69.50006,20.40681076,18.51877785,16.5891552,9.567673683,21.67817688,8.816007614,7.379057407,19.99744987,1
411,23.53978,69.57969,14.37513447,13.62116146,9.230455399,5.964205742,15.77336693,5.526331902,4.731478691,13.92007923,1
416,23.53978,70.29631,64.03302765,63.23407745,77.70946503,49.52295685,73.01730347,18.76984215,44.54480362,49.10610962,1
420,23.53978,70.61481,32.0685997,44.01635742,42.86693573,24.93834496,47.35739136,23.94662094,21.46645546,17.18530846,1
421,23.53978,70.69444,56.54370499,90.39933777,148.9116058,49.58667755,108.9121704,42.22042084,31.62713814,41.60078049,1
423,23.53978,70.85369,14.3793745,44.96847153,50.02069855,18.83131218,48.1856842,17.64661217,16.49350357,22.17269516,1
427,23.53978,71.49069,15.53881168,22.1380043,17.93227196,15.89782238,18.00968361,15.07542038,16.09843826,22.20786095,1
428,23.53978,71.57031,85.65748596,123.3726349,97.06876373,79.95941925,108.7393112,108.2145767,85.75970459,93.35122681,1
434,23.53978,72.04807,102.4466934,130.2345886,117.6609726,94.65650177,119.8699265,106.4628067,100.6565704,100.7110214,1
435,23.53978,72.12769,128.9519043,222.4388733,194.5289917,140.3681335,168.4826355,155.9025574,125.9680634,133.7666626,1
