Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,Vals
118,24.18458,71.33144,16.63981056,18.98964691,19.2206974,17.1956749,24.37080193,19.24116325,27.29929161,35.21870804,2
123,24.18458,71.72956,98.70885468,134.9765778,125.2895279,99.27937317,133.5585327,113.5824432,148.6882935,183.2661438,2
134,24.18458,72.60544,35.46909332,26.76696014,31.66221046,28.13087654,46.55523682,37.4392128,41.44767761,42.13396835,2
147,24.10398,71.64994,150.9449768,171.4714203,153.5043793,117.9235458,191.2960815,155.5553894,180.4755249,156.9267731,2
148,24.10398,71.72956,96.73196411,101.4980545,88.08963776,84.39001465,123.059227,98.28688812,123.106781,145.0750732,2
170,24.02338,71.41106,46.9407959,53.72417068,55.1377449,48.0465126,65.55076599,60.13276672,66.18644714,71.1669693,2
220,23.94278,72.28694,181.0593414,180.2878876,172.6421509,200.1840363,228.5467682,180.3750153,216.9797668,126.4392242,2
222,23.94278,72.44619,117.5434189,143.6200104,129.7485199,157.4234924,154.8072968,139.6318817,156.1529999,135.4089661,2
260,23.86218,72.20732,174.961853,245.3894806,197.9850159,235.3217163,254.5376587,206.9225769,249.0030823,164.5336761,2
263,23.86218,72.44619,166.2853546,177.3199615,144.784317,171.6385803,206.6183472,171.5847473,194.2990723,208.5657501,2
292,23.78158,71.57031,113.7481384,123.8033524,95.18080139,111.5645981,124.4107513,120.8057098,130.2111053,53.58628082,2
303,23.78158,72.44619,201.2510834,170.8431549,159.1136322,173.6608582,218.7025757,175.4057312,223.8477631,203.3063965,2
334,23.70098,71.57031,94.39044952,105.7559052,102.3781433,118.2681046,127.3980026,119.2240143,135.8787689,78.95967865,2
340,23.70098,72.04807,226.3191071,246.3032379,251.6786652,273.8294373,290.2072754,253.1742249,284.2627869,142.7276306,2
345,23.70098,72.44619,206.1130524,162.2002716,153.4178162,188.0305176,234.4668579,185.9389496,222.8173981,237.6533356,2
348,23.70098,72.68507,237.0367737,252.0353088,238.6967316,238.624649,262.3990479,238.8543549,270.5976257,264.5175781,2
349,23.70098,72.76469,225.7448425,228.7707062,200.9030762,211.6141663,260.3321228,197.6434479,258.7470398,245.2266235,2
443,23.53978,72.76469,132.6593781,179.0554047,177.738266,137.1461182,185.0158386,144.0011902,209.1069641,192.2106934,2
444,23.53978,72.84432,87.0138092,87.57595825,83.0236969,70.63838959,97.41962433,94.08265686,89.89642334,116.0540085,2
455,23.45918,68.62419,0.082912944,0.099412292,0.061356451,0.079867102,0.070438631,0.084984899,0.11559549,0.097443186,2
456,23.45918,68.70381,0.290028811,0.347743422,0.214624375,0.27937448,0.246393785,0.297276497,0.404352069,0.340855479,2
494,23.45918,72.44619,251.0865021,220.5903931,207.227951,222.1907349,293.4224243,225.4004059,273.2033997,255.8974304,2
510,23.45918,73.72019,19.17598343,21.9420948,16.335186,16.335186,16.335186,21.9420948,23.67832947,19.17598343,2
511,23.45918,73.79982,11.30157185,12.07938766,11.2912569,11.2912569,11.2912569,12.07938766,17.72079849,11.30157185,2
512,23.45918,73.87944,1.672579527,1.712888241,1.653932214,1.653932214,1.653932214,1.712888241,2.30056119,1.672579527,2
513,23.37858,68.62419,0.069745965,0.083625138,0.05161275,0.067183815,0.059252635,0.07148888,0.097238362,0.081968732,2
514,23.37858,68.70381,1.124061227,1.279580116,1.124052167,1.312143564,1.150786519,1.499075055,1.512577891,1.538093805,2
557,23.37858,72.68507,129.5398407,155.7094727,179.8244324,142.7456665,178.5997009,157.3164673,212.8296509,139.7122803,2
570,23.37858,73.72019,21.53723717,29.46928215,25.90143394,25.90143394,25.90143394,29.46928215,35.89492035,21.53723717,2
571,23.37858,73.79982,12.91051102,13.78936958,12.96119022,12.96119022,12.96119022,13.78936958,21.17109871,12.91051102,2
572,23.37858,73.87944,4.732599258,4.794891357,4.895975113,4.895975113,4.895975113,4.794891357,5.897725582,4.732599258,2
573,23.37858,73.95907,1.375322223,1.40408659,1.406529307,1.406529307,1.406529307,1.40408659,1.61714983,1.375322223,2
583,23.29797,69.42044,11.84491444,5.608674526,5.138674736,7.628138065,15.08645439,7.51494503,13.2245779,12.52259636,2
618,23.29797,72.76469,186.1642914,167.7340546,199.1536713,198.5921631,260.2720642,223.6329956,244.7979584,196.979599,2
619,23.29797,72.84432,142.3961029,136.9242401,142.2024384,147.3135834,182.5641479,161.8966522,178.880722,167.4988708,2
631,23.29797,73.79982,30.63242912,35.13057327,30.31943512,30.31943512,30.31943512,35.13057327,42.60625458,30.63242912,2
632,23.29797,73.87944,10.11940289,11.77551937,10.08976555,10.08976555,10.08976555,11.77551937,12.53659821,10.11940289,2
657,23.21737,70.37594,0.228002265,0.30914852,0.295857489,0.288431078,0.287454277,0.275538653,0.345771521,0.260598481,2
684,23.21737,72.76469,154.7121429,141.6751709,175.145874,162.4611816,208.5531921,160.0571747,213.7927094,147.4012451,2
693,23.21737,73.48132,52.83135986,68.23568726,56.54228592,56.54228592,56.54228592,68.23568726,72.37503052,52.83135986,2
694,23.21737,73.56094,43.31933212,47.50611496,41.80653381,41.80653381,41.80653381,47.50611496,62.60673141,43.31933212,2
697,23.21737,73.79982,92.98397827,101.7561493,97.247612,97.247612,97.247612,101.7561493,121.0069046,92.98397827,2
749,23.13677,72.44619,126.4751511,135.6487732,133.645462,135.695694,156.3263092,133.6864777,152.0164337,96.103302,2
756,23.13677,73.00357,66.61244202,115.6162033,111.3697662,101.9722595,105.6201553,100.4610825,124.213295,75.44220734,2
757,23.13677,73.08319,132.4119873,107.0260162,85.97081757,95.37857819,185.2963257,173.79422,193.5501099,162.0280151,2
758,23.13677,73.16282,118.5736694,130.5963745,116.8609467,119.3242416,141.9383087,128.8596191,165.8248291,135.450531,2
762,23.13677,73.48132,57.48247147,73.29980469,64.79203033,64.79203033,64.79203033,73.29980469,88.28160858,57.48247147,2
763,23.13677,73.56094,74.56938934,81.03572083,71.05930328,71.05930328,71.05930328,81.03572083,102.3443604,74.56938934,2
767,23.13677,73.87944,36.1623497,52.68085098,48.13647079,48.39372635,47.89569473,53.12477875,62.64010239,36.54721069,2
822,23.05617,73.00357,132.8247681,150.672287,102.1758423,138.5110474,162.6617889,135.6717529,158.7574768,154.4295502,2
823,23.05617,73.08319,147.236496,122.7914734,97.71755219,108.4726639,166.0460052,161.8969879,221.3825989,166.5028229,2
824,23.05617,73.16282,189.2541351,186.755661,165.3326263,176.1061859,215.1747437,169.4303436,240.8074646,247.9681854,2
825,23.05617,73.24244,122.7192612,156.4124146,132.182663,147.9087372,175.745224,161.0019073,162.9295959,146.1323395,2
827,23.05617,73.40169,68.45969391,80.84073639,71.45053864,71.71555328,71.59185028,79.57229614,90.2269516,69.24954987,2
828,23.05617,73.48132,89.78491211,96.83761597,86.07249451,87.23177338,86.45883942,95.69332886,106.1035614,91.8833313,2
829,23.05617,73.56094,82.73552704,96.5351944,84.40267181,85.03995514,84.66156006,97.4080658,104.7035217,84.35275269,2
830,23.05617,73.64057,47.98102951,56.94025803,53.09912491,58.21528625,55.50946045,62.48550797,67.22891998,61.14595413,2
847,22.97557,69.42044,20.55200958,16.69890976,17.95040512,22.80063057,23.85564232,24.53292084,29.04266739,20.36608505,2
886,22.97557,72.92394,155.483551,144.8144379,133.4093475,121.6252975,173.9109802,162.4427338,234.8024902,190.8121643,2
887,22.97557,73.00357,115.8643341,127.2193146,101.3134308,118.6093063,144.1558838,115.0979462,181.0078888,154.5450745,2
888,22.97557,73.08319,153.8599548,130.5449219,85.486763,112.8002701,184.1240234,160.9369049,215.2875061,151.6413116,2
889,22.97557,73.16282,189.1444092,180.4279327,131.7279816,165.4864655,235.2164154,174.299881,258.121582,235.1772461,2
890,22.97557,73.24244,149.0618286,205.8476257,171.2775421,196.8675079,236.4375153,172.074234,223.1328278,167.7384338,2
891,22.97557,73.32207,81.93830109,117.3810577,114.4105759,124.6616898,118.8295822,113.3747864,144.3021851,88.03039551,2
893,22.97557,73.48132,71.72446442,73.01096344,63.65348816,91.27561951,72.04709625,96.87283325,103.881218,133.3902893,2
894,22.97557,73.56094,75.86741638,66.24931335,67.61504364,71.95617676,70.61112213,83.66780853,94.67358398,124.0218582,2
898,22.97557,73.87944,52.8231926,40.7480011,55.54563904,53.20276642,75.15940094,68.3159256,78.34973145,71.39072418,2
936,22.89497,71.88882,140.5984955,171.9347229,72.82122803,138.6495361,153.0677338,160.6129303,169.1226196,168.839386,2
947,22.89497,72.76469,186.0800476,165.352829,137.1730194,142.6550446,174.293808,170.358017,207.7986908,193.4861603,2
948,22.89497,72.84432,134.4966583,133.4966888,116.7590256,126.7074814,164.239502,136.7461853,212.7191162,178.9972229,2
949,22.89497,72.92394,236.4621887,189.2545013,144.5110779,169.5681915,258.9548645,202.7739716,318.4131775,262.7774658,2
950,22.89497,73.00357,131.5446167,150.2809448,113.7721481,137.0608215,153.3256073,130.7330475,198.7426453,166.2598724,2
951,22.89497,73.08319,138.442215,199.9642029,169.7106018,175.5757751,189.8735352,150.3082886,221.1697235,170.2603912,2
952,22.89497,73.16282,146.2969818,191.5610504,163.885849,175.7619781,189.5224457,144.2464142,222.3478088,172.0830536,2
953,22.89497,73.24244,138.0945435,166.4472656,141.186615,153.8162994,200.641571,149.8710327,228.301651,176.6751251,2
954,22.89497,73.32207,143.0611267,137.6143799,117.9839554,132.428421,160.2071228,146.4170685,213.5023041,157.8928375,2
955,22.89497,73.40169,79.98213196,83.31004333,67.34417725,82.0597229,104.0646744,96.23381042,118.2896652,121.3359299,2
956,22.89497,73.48132,48.14860153,59.80642319,54.79582977,69.59532166,66.27249908,74.21887207,81.56021118,115.8898315,2
958,22.89497,73.64057,57.71082306,56.17921448,58.51696396,70.04888153,76.53029633,72.15244293,80.1116333,102.036499,2
959,22.89497,73.72019,49.12516403,49.46906662,56.27129364,60.44282532,69.35044861,61.27097321,80.59565735,90.74554443,2
960,22.89497,73.79982,51.10865784,66.59407806,62.25939941,66.6725769,72.81755066,67.84573364,82.64618683,107.9900131,2
961,22.89497,73.87944,30.9459095,22.57082176,28.65739822,28.77323341,36.74790192,36.32149124,37.12643433,39.91769028,2
975,22.81437,69.57969,10.60157967,14.15322113,11.23135376,21.06463242,16.265728,21.09023285,19.61002922,9.714092255,2
993,22.81437,71.49069,152.0557404,187.2911682,72.17340851,135.5428772,167.6324921,174.7606659,199.349411,190.5577393,2
1007,22.81437,72.60544,160.3393402,135.0405731,114.5682144,125.4000854,173.2578583,138.6974487,183.3492737,148.8486938,2
1008,22.81437,72.68507,143.9669189,131.1765137,110.6612549,112.700798,156.320694,120.8518143,185.4931641,155.3435364,2
1009,22.81437,72.76469,168.8411255,125.9270325,127.1355743,124.4028778,186.1207428,166.5697327,210.9425049,162.0557098,2
1010,22.81437,72.84432,183.2391052,169.7487335,150.6044617,156.8572388,238.1930389,193.7176514,263.2693176,235.7663879,2
1011,22.81437,72.92394,178.4073334,197.7746582,149.4762573,184.33461,226.7178497,168.3628082,266.3788452,214.2460785,2
1012,22.81437,73.00357,146.0847931,161.2610626,111.4194565,143.4864197,170.8141022,127.1806946,201.5922699,189.8909912,2
1013,22.81437,73.08319,193.0107574,145.8700714,133.9252472,143.5542297,238.2993164,220.2145386,237.3628387,214.1181793,2
1014,22.81437,73.16282,171.4913177,162.8533936,180.8948364,161.2302704,196.8990784,176.6966248,235.4077301,158.848877,2
1015,22.81437,73.24244,156.2912598,187.8234863,155.9398651,158.1903687,176.9521027,136.3361359,219.0287781,209.3702545,2
1016,22.81437,73.32207,130.8339081,160.3022766,139.5479279,152.2883606,164.2115021,141.5278015,225.2637787,202.6756134,2
1018,22.81437,73.48132,64.75292969,71.40473938,68.25283051,80.15626526,83.6572113,85.88893127,96.75225067,146.0527496,2
1019,22.81437,73.56094,30.78713989,42.1632309,36.1586113,42.1665535,56.03049088,42.37744904,54.55168152,63.646492,2
1020,22.81437,73.64057,71.86139679,74.01273346,76.75618744,97.09297943,103.150528,89.5936203,95.01961517,149.7828522,2
1021,22.81437,73.72019,59.2834816,60.68588257,62.49760818,53.14715195,87.80884552,78.84362793,81.3677063,73.61865234,2
1022,22.81437,73.79982,55.06151962,53.48012161,57.84163666,59.33036423,71.39215851,69.72255707,75.1601944,88.60896301,2
1048,22.73377,71.49069,124.1862564,145.8582916,70.96568298,104.8791809,133.1621552,141.0933838,168.6014557,159.1463318,2
1063,22.73377,72.68507,181.1804657,135.3418427,117.1043167,134.5865326,196.7522583,160.384079,247.52565,151.9019775,2
1064,22.73377,72.76469,155.1632996,154.2138824,126.287468,146.0204315,198.5991974,152.2069244,222.603775,177.1734009,2
1065,22.73377,72.84432,128.9733734,137.5613556,125.0717239,138.3820496,180.1096497,127.1476746,191.4157257,154.5974884,2
1066,22.73377,72.92394,145.8047943,159.3952637,139.8557129,165.8301544,187.0895233,132.8439941,248.7551117,164.360672,2
1067,22.73377,73.00357,184.7055206,193.2917328,175.7140045,173.9055481,196.3468323,135.8151093,236.142395,193.5132904,2
1070,22.73377,73.24244,154.9619751,155.8357697,154.6662445,152.9884338,210.825058,173.7462463,209.6712189,174.147522,2
1072,22.73377,73.40169,114.8542633,128.1656952,134.5027924,171.707077,190.1610718,152.3847504,174.5460205,153.0123901,2
1073,22.73377,73.48132,96.51148987,96.26530457,94.09326935,116.4618988,135.7334442,127.3475266,123.1370621,160.3173065,2
1074,22.73377,73.56094,51.83441544,78.85743713,64.70606232,65.32424164,82.55216217,69.49713135,87.58708954,96.04781342,2
1075,22.73377,73.64057,32.2576828,48.77354813,36.29982376,41.76823807,43.7387352,45.17747498,55.39719391,66.83215332,2
1076,22.73377,73.72019,41.14466095,44.43661118,47.52254105,35.92756653,66.14577484,58.09892654,59.89173126,58.69290543,2
1105,22.65317,71.72956,45.47662735,82.0745163,38.66060638,48.39162064,77.15505981,85.41306305,71.54058075,82.30849457,2
1116,22.65317,72.60544,134.0951385,172.0752563,142.1322479,183.3460693,188.619278,146.6184235,205.7606506,166.4189606,2
1117,22.65317,72.68507,179.4172211,187.1999512,163.2779846,213.3450623,249.124649,191.8367615,294.0448608,200.0139465,2
1118,22.65317,72.76469,239.6183319,200.9854736,210.2741547,175.2449951,240.939621,175.0098267,270.0474243,218.9512329,2
1119,22.65317,72.84432,127.6832199,159.9390106,138.8981171,143.581192,160.0895538,123.9283447,180.353302,175.6636353,2
1120,22.65317,72.92394,179.2192688,182.6902161,155.485321,137.7889557,217.1803741,171.6260529,253.5439911,191.8745728,2
1129,22.65317,73.64057,58.00030518,54.03795242,51.86551666,59.37290573,78.19210052,71.49513245,72.20027161,89.41834259,2
1130,22.65317,73.72019,46.48557281,46.69112778,53.46354675,48.966465,70.78926086,62.20501709,63.79541779,90.05358124,2
1131,22.65317,73.79982,76.23739624,75.26270294,87.0280304,72.46907043,112.6109009,97.5561676,101.707222,103.7690048,2
1171,22.57257,72.60544,184.7062683,168.8355408,162.960907,134.4113312,203.6591797,132.5840912,213.8161163,168.9590759,2
1175,22.57257,72.92394,131.1998444,126.8894653,126.0881271,102.9621582,162.4434814,103.7826233,160.9012604,142.6285095,2
1182,22.57257,73.48132,54.12480927,64.89860535,63.82484055,74.75234222,76.05947876,75.09674072,86.36174774,121.3295746,2
1243,22.49197,73.87944,12.51295376,17.17140007,18.56560707,18.54909706,18.54921722,17.19218063,35.62989426,12.50309944,2
1279,22.41137,72.04807,2.569603205,2.986582994,2.464266062,2.890348434,2.819320202,2.916906118,3.2414639,3.171860218,2
1283,22.41137,72.36657,35.09667587,29.66119194,21.78285027,49.04257965,51.56824875,42.40504074,57.19840622,57.38150024,2
1284,22.41137,72.44619,200.4212799,191.8178406,160.2518311,130.7142181,230.805542,124.1746521,220.415451,202.9992981,2
1287,22.41137,72.68507,293.3189087,290.5428772,324.6742859,359.0915527,466.7081299,296.4031982,415.908905,403.0874023,2
1298,22.41137,73.56094,12.79229164,9.889284134,15.30431652,11.09303379,22.06438637,18.98878288,18.96909332,20.1839962,2
1299,22.41137,73.64057,7.186783791,5.883265018,6.463374615,10.03283501,9.470852852,10.16942024,13.31607151,12.17527676,2
1349,22.33077,72.36657,8.879751205,8.819437027,4.785545349,6.334581375,9.445311546,6.647306442,13.13486862,12.84858418,2
1350,22.33077,72.44619,85.38129425,81.90584564,64.02739716,43.77693558,81.30560303,51.86018372,91.52581024,88.35425568,2
1351,22.33077,72.52582,107.6742249,103.123703,42.08549118,54.88786697,110.8364182,32.1736412,114.1934586,53.12896729,2
1355,22.33077,72.84432,329.5527954,315.1407471,264.0040894,288.0863647,397.1801758,235.3881683,371.4596252,364.4397888,2
1357,22.33077,73.00357,419.0317383,448.7796326,318.0439453,402.659729,562.9328613,223.3792572,477.5472107,393.9227905,2
1372,22.33077,74.19794,2.044094086,2.105262041,1.775505543,1.775505543,1.775505543,2.105262041,2.581843615,2.044094086,2
1414,22.25017,72.28694,13.98380089,14.72707844,12.55208778,14.7337389,16.0449791,13.04583073,16.157444,14.82128143,2
1415,22.25017,72.36657,0.659292161,0.913502812,0.528910816,0.741229236,1.126639962,0.759275377,1.148468971,0.96107626,2
1416,22.25017,72.44619,1.314690113,1.274961352,0.693165481,0.549638927,1.415478826,0.988037646,1.217633367,1.712768793,2
1481,22.16957,72.84432,153.7523041,173.0807648,175.1561737,183.358078,211.2036133,236.4795837,247.1909485,235.0116119,2
1539,22.08897,72.60544,74.51064301,96.17842865,83.08181,84.25653839,110.9188995,93.39175415,117.0968933,149.7140656,2
1552,22.08897,73.64057,147.4592285,162.6090088,160.4802704,155.8486633,186.8534851,129.2315826,274.3220215,158.5843048,2
1610,22.00837,73.48132,100.1149902,148.3570709,118.7125549,100.5645676,138.0630188,113.9291229,176.4577484,161.2697296,2
1611,22.00837,73.56094,68.06623077,103.4858551,77.23623657,71.72769165,78.76101685,117.3376465,147.5111389,137.7345428,2
1612,22.00837,73.64057,117.7177429,298.0003662,114.7103348,111.7289124,179.3024139,158.2564087,417.2316284,169.239212,2
1617,22.00837,74.03869,0.038659651,0.039790019,0.034569584,0.034569584,0.034569584,0.039790019,0.051018249,0.038659651,2
1618,22.00837,74.11832,0.938566625,1.235852599,0.741666436,0.741666436,0.741666436,1.235852599,9.722998619,0.938566625,2
1619,22.00837,74.19794,0.134226516,0.17131187,0.108169384,0.108169384,0.108169384,0.17131187,2.158825159,0.134226516,2
1660,21.92777,72.76469,169.687088,214.9005737,183.1268158,206.9443665,201.1617889,239.7536011,272.1692505,259.1322632,2
1661,21.92777,72.84432,207.2903137,271.5196228,251.7502136,294.5945435,332.1147156,312.2705688,351.1446838,368.4198303,2
1670,21.92777,73.56094,121.1199341,265.4278259,181.6050873,124.1880646,267.1381531,165.9523163,319.5691528,233.4241486,2
1671,21.92777,73.64057,55.28404999,265.9014893,110.5691376,60.15137482,140.7064362,127.6923294,298.0722046,133.740921,2
1673,21.92777,73.79982,29.74326897,91.05926514,69.11019135,44.88577652,62.55382538,53.06813812,139.4793549,54.6364975,2
1679,21.84717,69.57969,79.20952606,135.0883026,95.95554352,161.860611,265.122406,87.87602234,203.4960327,184.9108276,2
1722,21.84717,73.32207,174.5533752,305.1515503,196.5985413,186.0406342,261.3938904,225.4195251,278.9517517,220.6197815,2
1723,21.84717,73.40169,148.8048096,140.0085297,73.08836365,114.1757202,110.9308472,111.1252365,248.351532,111.6975098,2
1724,21.84717,73.48132,59.11075211,117.0504456,42.74833298,41.9742775,74.70458221,66.77043915,196.1785736,65.19347382,2
1725,21.84717,73.56094,120.2425919,250.8440704,130.9926605,115.3954926,163.83992,140.6273651,395.2070618,157.8847656,2
1726,21.84717,73.64057,10.9626255,48.66783524,34.36512756,15.03954411,36.05419159,34.25684357,111.8459244,36.95579147,2
1728,21.84717,73.79982,0.633721113,7.765375137,2.90467453,0.789550602,2.192042351,2.901571035,7.5137887,2.77167058,2
1732,21.76657,69.50006,40.75567627,81.36747742,31.89990044,80.07981873,127.6079254,45.23846817,87.77364349,85.27328491,2
1733,21.76657,69.57969,70.14038849,69.98400879,63.36448669,141.353241,153.6560974,62.93534851,180.2859192,181.5091095,2
1738,21.76657,69.97781,16.46729279,49.5931778,18.87683487,26.113554,62.57006454,25.47410011,43.93244553,24.8296814,2
1774,21.76657,73.08319,141.8655396,183.9223633,164.2208862,206.1452637,291.1983337,211.2771912,272.746521,263.7198486,2
1775,21.76657,73.16282,118.6134949,155.3516541,117.8239288,185.5279388,198.3372498,188.4335785,228.9929962,194.0805817,2
1780,21.76657,73.56094,1.610579491,2.789906025,3.388018131,1.460002661,5.450161457,3.220831394,6.526759148,3.39849782,2
1781,21.76657,73.64057,0.237660646,0.96341753,0.316798389,0.371006131,0.129046068,0.35418722,1.520342946,0.286611676,2
1782,21.76657,73.72019,0.831849754,2.241537094,0.824974716,0.730823159,0.691303372,0.788188756,2.598611116,0.813520253,2
1783,21.76657,73.79982,4.661856651,10.3143816,5.039709091,4.761211395,3.816068411,4.839217186,12.68728352,4.436830521,2
1786,21.68597,69.50006,12.18465137,17.06838989,5.733402252,21.71954536,25.24360085,12.75063515,34.27039719,36.06155014,2
1787,21.68597,69.57969,49.58339691,77.53038788,54.28616714,102.2172775,138.8681335,56.27964783,144.9841309,158.6508484,2
1788,21.68597,69.65931,43.68944168,43.74662018,39.30396271,88.14491272,103.418808,34.13949203,116.8175507,96.89901733,2
1790,21.68597,69.81856,47.17879486,54.23297119,49.71989059,72.85314941,95.07076263,41.70877075,104.8517609,107.5673676,2
1792,21.68597,69.97781,19.88455582,31.5829792,22.79680634,52.1760788,64.14703369,18.72956657,69.7246933,62.16931534,2
1823,21.68597,72.60544,6.189660072,6.494278431,6.740995407,7.400876999,8.097476006,14.88103485,12.30972958,7.800168037,2
1825,21.68597,72.76469,104.944313,115.2626572,121.5470657,135.5241852,141.0652161,138.5809631,155.429718,160.0476074,2
1827,21.68597,72.92394,145.9571991,219.4814606,190.0361328,210.6472778,237.4934692,197.6462097,235.1706085,205.278717,2
1833,21.68597,73.40169,21.80360985,25.85385895,25.4829998,24.06792068,37.44319534,45.99344635,53.67445374,37.06988525,2
1834,21.68597,73.48132,45.20544052,52.66373062,39.16889572,23.22863388,79.34165955,33.49336624,60.14253235,70.3916626,2
1836,21.68597,73.64057,22.71829796,61.77523422,37.40226364,16.7557106,48.89558411,59.10223007,148.9742279,56.27127075,2
1838,21.68597,73.79982,19.69049835,38.40169144,19.56021118,17.27469635,29.61346626,18.37150955,46.19235611,19.00290298,2
1839,21.68597,73.87944,0.757654428,11.46786594,1.136280537,1.363252401,0.543037713,0.931846976,9.998627663,0.672778964,2
1840,21.60537,69.57969,1.051211357,2.690771103,3.115210772,3.574435234,5.389609337,1.900547147,5.187989712,5.058567047,2
1842,21.60537,69.73894,7.044362545,12.72656441,4.967545509,12.2159071,17.79463196,5.762726784,14.69210243,11.68971539,2
1844,21.60537,69.89819,49.10769653,51.04019928,29.3502388,72.65007782,96.97835541,45.86398697,88.82019043,73.18113708,2
1845,21.60537,69.97781,59.63135147,107.5149765,85.45185852,172.3712158,237.997818,98.35520172,229.1348724,141.0299377,2
1881,21.60537,73.08319,105.4072495,127.5405807,124.932991,116.7214737,111.5169525,138.5346375,146.984726,113.1726303,2
1885,21.60537,73.40169,96.58937836,123.284584,108.3002472,125.5892258,154.2739868,204.1039734,205.4964294,127.6328125,2
1886,21.60537,73.48132,107.4717407,154.5756073,109.6572266,70.55057526,118.1803513,137.6248322,210.9393005,117.4797745,2
1888,21.60537,73.64057,37.50128937,157.2515411,90.97084808,45.27232742,106.1830368,111.0509949,241.3427277,105.6380005,2
1889,21.60537,73.72019,41.39864731,74.49160004,65.38510895,40.9741745,58.4683075,79.39855194,97.98029327,76.91953278,2
1890,21.60537,73.79982,25.46511078,20.35829353,11.42738628,12.17658234,23.40848923,10.75579166,28.4210434,10.52981853,2
1891,21.60537,73.87944,0.527349353,7.095042229,0.758394361,0.980449378,0.626654625,0.661332786,5.525950909,0.76891768,2
1892,21.60537,73.95907,0.549370706,0.49011001,0.251885712,0.884705305,0.65060401,0.745121658,1.028532624,0.645299792,2
1894,21.60537,74.11832,7.844111443,16.45088959,6.432462692,16.80015755,17.79559326,13.01570034,19.20099831,13.33345699,2
1896,21.60537,74.27757,3.16213274,2.082736015,0.65167439,5.500042439,4.198503017,4.54374361,7.151728153,2.86077404,2
1897,21.60537,74.35719,0.601458073,0.313132197,0.068236537,0.9269436,0.62626195,0.704944193,1.320973516,0.558573306,2
1899,21.52477,69.73894,6.6957798,24.39192772,11.31010818,22.06540298,42.63890457,18.33319473,29.65076065,25.86894989,2
1900,21.52477,69.81856,32.41395569,26.79264832,20.45126534,52.08076859,61.9342804,24.29176331,61.42824936,55.47650146,2
1901,21.52477,69.89819,69.00216675,66.32032013,64.38159943,147.1645813,172.7857361,68.65016937,198.4884644,159.1811523,2
1933,21.52477,72.68507,50.90415573,49.40845108,52.00896072,63.73952866,63.51491928,67.07350922,67.15132141,64.38723755,2
