Biomass,Index
74.52908310302519,2161
45.34648671677562,2162
51.440234875643625,2163
36.82588239686255,2164
12.489706040657884,2165
8.784930436286421,2166
26.34325669015012,2167
24.439009272322807,2168
146.94446508038152,2169
226.14847535345888,2170
303.2445457330448,2171
257.09623952635786,2172
328.6617667984425,2173
473.6550778144479,2174
363.7166586991741,2175
234.8058839791344,2176
238.5131929791029,2177
119.31529164723128,2178
5.256840056746238,2179
0.2854240234950044,2180
0.0678334950075013,2197
14.081390328719973,2198
153.83009561797437,2199
170.7492646036706,2200
122.07131805598296,2201
87.29042266277818,2202
144.3472730370251,2203
134.29773634720175,2204
56.07030415688758,2205
1.0022724939189591,2206
0.8140423253121069,2207
0.0889221565567731,2208
0.4506068420560174,2209
8.794246581546014,2210
48.08820177708668,2211
161.36502560063806,2212
374.5597448535784,2213
398.808384288664,2214
295.45360150760234,2215
335.4950984283629,2216
322.6619362324523,2217
191.8167651986816,2218
14.05017365391931,2219
2.303747813484705,2220
0.5032720060625719,2234
1.6347917062194717,2235
0.0139597140446287,2236
14.836118214936851,2237
102.22331370230664,2238
145.69116571719107,2239
165.89384454325682,2240
167.15549707408923,2241
112.39315794823548,2242
152.7960526946746,2243
58.53370321264413,2244
42.182863532285126,2245
36.12693364489283,2246
49.63789302524331,2247
119.41254614012304,2248
125.79971383584316,2249
300.04846279547166,2250
341.5663391185892,2251
255.3020832354873,2252
92.42217770216584,2253
9.505585605337345,2254
8.831249682197875,2255
2.8416796042989114,2256
0.4791571915543832,2257
1.5446855984240122,2269
1.942452834412539,2270
0.4407114317203169,2271
0.5381372359996398,2272
0.346713432669437,2273
1.2943285068326795,2274
19.16282904433348,2275
117.62789399308976,2276
127.9969552981755,2277
137.47550762902,2278
124.4397127409866,2279
113.64271454302336,2280
123.40040497542309,2281
70.41133439424604,2282
135.09504727602106,2283
164.5971285933,2284
224.0714579422041,2285
343.4009095690922,2286
141.85153467917667,2287
39.92220483306541,2288
6.531101207950521,2289
0.3547001542187464,2300
0.3573829461542547,2301
2.846235418141474,2302
0.0198103739585317,2303
9.758940392736552,2304
28.57725067111324,2305
77.47714479322872,2306
119.20097249397897,2307
113.02890407285662,2308
78.04639916232296,2309
117.9417131849809,2310
61.86660365414788,2311
60.13090022661396,2312
38.26319202421888,2313
63.864459367406525,2314
21.432194056243183,2315
0.5038232388928336,2316
1.9727450379147613,2325
0.1815371966094118,2326
2.282573354090705,2327
2.009912857653851,2328
0.5197975956738083,2329
0.0195178973916987,2330
1.585359423754309,2331
22.80607403695678,2332
20.24842085243604,2333
5.910237497865584,2334
20.41743872898095,2335
7.982139343005335,2336
1.4999329519241995,2337
0.3275353685725894,2338
38.50253565453928,2345
39.43824204492831,2346
2.3794281260258385,2347
0.75327254037081,2348
0.5593668470949003,2349
0.7612859643972025,2350
0.4190074328437557,2351
69.34811706592515,2357
5.605222368852617,2358
3.858943013156333,2359
0.0402123116448372,2360
0.0346490532977173,2361
0.0257268798385202,2362
117.18947917734798,2365
144.4241081379764,2366
121.4917500015983,2367
53.64586479469176,2368
2.64336229065578,2369
1.5251615730302444,2370
1.4103103489157038,2371
144.27199010075708,2375
108.36668446163016,2376
20.961058856240747,2377
0.0878974492169378,2378
2.0858332312342363,2379
2.4640100171278414,2380
3.4959408570018327,2381
7.005802328273406,2382
106.32632841160624,2385
61.33181480848541,2386
0.7627781058956937,2387
0.5818965586989426,2388
0.2668495093957801,2389
41.2963885665221,2390
43.13767642825236,2391
14.542949092767694,2392
60.32614753846093,2393
26.2178946572042,2394
5.089603654093195,2395
24.89912423417052,2396
35.81156103735915,2397
4.436458182978047,2398
0.0572945162027877,2399
1.0358068682674535,2400
42.75798697662049,2401
45.02869678484255,2402
22.28171625367566,2403
3.0737181976284864,2404
5.631554932777726,2405
0.9471070260975892,2406
8.19528596761825,2407
9.411801511915629,2408
3.7006010254176593,2409
0.0530089453591412,2410
0.0617431471993504,2411
13.66428210248786,2412
5.427792342562557,2413
0.1289315849272437,2414
0.0421237190331911,2415
1.3228688686531744,2416
0.2290600540057776,2417
