Biomass,Index
139.62437923275525,2295
144.13974511210228,2296
142.18505494888518,2297
46.8110480419486,2298
1.416667795024597,2299
1.7664051941822052,2317
10.699288156874498,2318
72.00763975861997,2319
100.78905403219312,2320
126.35517720700892,2321
119.07315684240916,2322
99.81536711999904,2323
43.93000221296466,2324
0.4331014341389502,2339
68.15931793370075,2340
118.06169374719916,2341
126.99944897573612,2342
153.01380155356276,2343
125.81836112644092,2344
0.940946665688464,2352
72.68866902949244,2353
138.45805828566785,2354
116.5260442038884,2355
148.27314723933452,2356
6.18904055134851,2363
60.281489679811145,2364
8.345064697171129,2372
76.22774639405984,2373
141.570807229097,2374
48.499060820895046,2383
133.04061773597198,2384
