Biomass,Index
55.01651161286105,767
74.49402926510234,768
44.95512174377577,769
12.876548870811156,770
22.76968349603825,771
11.422122743020807,772
0.006563219592296,773
1.5531196293278755,817
91.19215142447588,818
163.14984021820982,819
118.07067456726416,820
120.49692076193932,821
145.2517451854595,822
174.02739368598304,823
212.0637906841044,824
152.504904858994,825
65.58290728146913,826
81.52119232400376,827
97.35991462363816,828
96.6438647470142,829
62.826107375783295,830
20.513272595068003,831
28.361043851232743,832
80.41369412699304,833
24.23680173597264,834
11.849082160242578,835
7.236809643836873,836
14.772393740703318,837
7.038515592348673,838
0.022522045726997,839
38.1340141500203,882
161.944469011646,883
212.1723615462259,884
174.6069040901486,885
191.06324113503592,886
147.69043401932927,887
162.14942882697193,888
206.9743437844407,889
194.64569631157104,890
125.3641923088273,891
115.8646980675266,892
101.19029061889388,893
95.56111583985398,894
89.24031030940452,895
93.91425494733684,896
80.99626530600312,897
68.48965359634028,898
8.836954958535058,899
0.586236979121486,900
3.807318833677239,901
4.682177609796644,902
1.0592861409641738,903
172.73650741154032,945
184.876370611102,946
186.0218241141378,947
171.26455029660292,948
242.53205773159425,949
164.65249955537178,950
195.2254451231728,951
193.5541818974129,952
183.21959558899755,953
171.37340244335076,954
103.14488538847289,955
86.06347400906438,956
60.95823815680578,957
83.0175888032786,958
75.62072877340712,959
85.1762623852629,960
36.35416618466199,961
23.519997559761933,962
11.129752267583374,963
5.011723240363509,964
1.7436490664661062,965
8.856067939160258,966
6.444887082664425,967
6.852448120842162,968
153.51383640146048,1007
150.41070389757724,1008
170.12938653241693,1009
212.84885131111864,1010
216.9102032283825,1011
167.51607189179907,1012
203.83731486905089,1013
200.09019770274097,1014
190.8104748205886,1015
189.49278778106512,1016
83.382993052901,1017
106.1147415416926,1018
53.21841221042189,1019
112.96849036299656,1020
75.44592252195629,1021
75.7386762160712,1022
36.25948473527487,1023
31.03805841164404,1024
21.03085416030013,1025
10.243050881312609,1026
6.123408745820695,1027
14.2724477105928,1028
15.36973863557359,1029
7.939232809802696,1030
189.61378628242912,1063
176.11910345740387,1064
154.7063925060009,1065
190.7194337595414,1066
204.55429625235843,1067
191.88226385288613,1068
159.1222743760154,1069
178.18819623587595,1070
358.8018260357185,1071
163.5700659652868,1072
136.09144320015957,1073
85.21653241205357,1074
53.92247782149864,1075
55.76985186596711,1076
88.85351781287775,1077
27.86388905629164,1078
16.39296220758009,1079
18.091095277433983,1080
16.071431387141466,1081
19.57449457992968,1082
10.784002068466211,1083
6.190634800306294,1084
1.4302371027883043,1085
234.8801440008493,1117
236.11726254171205,1118
160.5390122341359,1119
203.5396535105784,1120
268.1263374850124,1121
377.3746830977223,1122
215.5670624552412,1123
144.78814809990757,1124
221.37324561313665,1125
149.34463609389113,1126
149.60373165627456,1127
110.08763729309986,1128
76.0510121591546,1129
69.21331511772073,1130
99.2202430320156,1131
29.99425578195089,1132
23.358079951985573,1133
27.576261943482617,1134
15.74526532743797,1135
8.777065936118163,1136
7.329597760031591,1137
1.907585327668192,1138
0.0218077160890585,1139
183.84112284429588,1171
261.7658773336006,1172
321.2259215294181,1173
237.71008226234252,1174
139.75887401261113,1175
304.3894417044708,1176
296.5773497023566,1177
239.1662665104496,1178
403.025023079643,1179
294.5378090442083,1180
135.77514480659443,1181
91.966907635212,1182
121.4422328383198,1183
115.08611541502736,1184
100.88641353980412,1185
150.57572804081286,1186
29.27946951992855,1187
20.29550621345157,1188
22.676899790158288,1189
4.875015321689313,1190
3.2324600642709447,1191
0.2984288143583035,1192
276.5252023112872,1228
289.58630427293167,1229
283.9603310038344,1230
271.51534617560924,1231
393.3295142228948,1232
193.9776239286521,1233
353.2113569345782,1234
274.3715106704456,1235
204.82215426296185,1236
161.00413761825817,1237
58.268414497824814,1238
70.96844979630892,1239
106.62283643354306,1240
220.52577727572915,1241
222.0669041299033,1242
24.014070161723225,1243
22.28264237786966,1244
21.25396153847029,1245
5.099772074932096,1246
354.0596687679366,1289
410.3594510841767,1290
393.7890125654804,1291
140.1538045049718,1292
171.61010400112664,1293
71.54601097480923,1295
97.870951366709,1296
62.11244775444744,1297
18.12707650359093,1298
10.76849784665659,1299
136.95104193157405,1300
483.246795908837,1301
279.2021543065898,1302
144.0330399288672,1303
37.38937824376741,1304
43.67064456260686,1305
2.546338367048885,1306
349.48528095600545,1356
421.8791150246507,1357
235.1114746860308,1358
68.88568420612825,1363
95.39874738985868,1364
46.73063059814986,1365
139.99841911118733,1366
399.3373069495021,1367
272.4170752594684,1368
197.9908722564364,1369
22.915004591021177,1370
6.000912209726288,1371
2.1646629632052625,1372
211.26221367057977,1422
268.2102827782188,1423
362.4663597102593,1424
201.8644332135244,1429
276.05524804109893,1430
341.15027983720546,1431
308.4364269978748,1432
375.2226887917224,1433
324.155793717584,1434
166.81345727220383,1435
60.06845882317437,1436
23.02262866478956,1437
406.3974542930056,1483
468.953340304237,1484
287.07763673516894,1489
285.413197817015,1490
356.3480904933702,1491
342.43969028464664,1492
293.248702393109,1493
281.17249732933044,1494
268.8824936850028,1495
213.9763769566967,1496
91.56202847877717,1497
280.4071868301463,1544
242.1870067897608,1554
195.31805849461955,1555
