Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,2018,Vals
1031,22.73377,69.57969,0.002629419,0.002847688,0.002448535,0.014938266,0.002573017,0.00301933,0.015943432,0.004098379,0.0053039879336971,0
1032,22.73377,69.65931,0.026528494,0.028730631,0.024703532,0.150713786,0.025959449,0.030462351,0.16085501,0.041348986,0.0535756164105933,0
1048,22.73377,71.49069,124.1862564,145.8582916,70.96568298,104.8791809,133.1621552,141.0933838,168.6014557,159.1463318,151.2268476996333,0
1063,22.73377,72.68507,181.1804657,135.3418427,117.1043167,134.5865326,196.7522583,160.384079,247.52565,151.9019775,197.3706872456121,0
1064,22.73377,72.76469,155.1632996,154.2138824,126.287468,146.0204315,198.5991974,152.2069244,222.603775,177.1734009,187.66452201291608,0
1065,22.73377,72.84432,128.9733734,137.5613556,125.0717239,138.3820496,180.1096497,127.1476746,191.4157257,154.5974884,165.82333849909105,0
1066,22.73377,72.92394,145.8047943,159.3952637,139.8557129,165.8301544,187.0895233,132.8439941,248.7551117,164.360672,196.0559777512297,0
1067,22.73377,73.00357,184.7055206,193.2917328,175.7140045,173.9055481,196.3468323,135.8151093,236.142395,193.5132904,208.23190773480408,0
1070,22.73377,73.24244,154.9619751,155.8357697,154.6662445,152.9884338,210.825058,173.7462463,209.6712189,174.147522,191.68991395050344,0
1116,22.65317,72.60544,134.0951385,172.0752563,142.1322479,183.3460693,188.619278,146.6184235,205.7606506,166.4189606,186.3183406478344,0
1117,22.65317,72.68507,179.4172211,187.1999512,163.2779846,213.3450623,249.124649,191.8367615,294.0448608,200.0139465,239.9253421434914,0
1118,22.65317,72.76469,239.6183319,200.9854736,210.2741547,175.2449951,240.939621,175.0098267,270.0474243,218.9512329,244.60609481820225,0
1119,22.65317,72.84432,127.6832199,159.9390106,138.8981171,143.581192,160.0895538,123.9283447,180.353302,175.6636353,167.75334451269907,0
1120,22.65317,72.92394,179.2192688,182.6902161,155.485321,137.7889557,217.1803741,171.6260529,253.5439911,191.8745728,210.82528972490985,0
1169,22.57257,72.44619,253.1510315,219.4547729,233.3759918,236.6961212,258.5182495,214.6091156,253.736908,240.3414307,261.29116419527026,0
1171,22.57257,72.60544,184.7062683,168.8355408,162.960907,134.4113312,203.6591797,132.5840912,213.8161163,168.9590759,195.59212650785275,0
1175,22.57257,72.92394,131.1998444,126.8894653,126.0881271,102.9621582,162.4434814,103.7826233,160.9012604,142.6285095,149.40621721063778,0
1187,22.57257,73.87944,25.1098175,22.75741005,24.06448746,27.32460976,20.65917778,25.3609848,30.73462677,32.32645798,29.49938117449903,0
1219,22.49197,71.96844,81.18584442,69.47569275,50.27200317,56.79574966,65.3041153,77.24905396,84.01451874,86.0982132,76.65493860321817,0
1225,22.49197,72.44619,204.3025818,180.8548737,197.0482483,272.9806213,309.7164307,177.4013824,317.3708191,292.7218018,250.93709357470703,0
1243,22.49197,73.87944,12.51295376,17.17140007,18.56560707,18.54909706,18.54921722,17.19218063,35.62989426,12.50309944,24.1804253803132,0
1279,22.41137,72.04807,2.569603205,2.986582994,2.464266062,2.890348434,2.819320202,2.916906118,3.2414639,3.171860218,3.113624679503718,0
1283,22.41137,72.36657,35.09667587,29.66119194,21.78285027,49.04257965,51.56824875,42.40504074,57.19840622,57.38150024,52.91567834001583,0
1284,22.41137,72.44619,200.4212799,191.8178406,160.2518311,130.7142181,230.805542,124.1746521,220.415451,202.9992981,214.6192461335164,0
1299,22.41137,73.64057,7.186783791,5.883265018,6.463374615,10.03283501,9.470852852,10.16942024,13.31607151,12.17527676,11.478745199635068,0
1300,22.41137,73.72019,134.2303772,114.2126541,119.550354,128.1450043,123.2200089,120.1267776,137.8418732,140.4933472,139.55668094664316,0
1303,22.41137,73.95907,154.4124298,99.13004303,127.3299179,127.3299179,127.3299179,99.13004303,172.0215149,154.4124298,144.0330399288672,0
1306,22.41137,74.19794,2.555529118,2.576868773,2.402282,2.402282,2.402282,2.576868773,2.571097136,2.555529118,2.546338367048885,0
1349,22.33077,72.36657,8.879751205,8.819437027,4.785545349,6.334581375,9.445311546,6.647306442,13.13486862,12.84858418,10.08043772924682,0
1350,22.33077,72.44619,85.38129425,81.90584564,64.02739716,43.77693558,81.30560303,51.86018372,91.52581024,88.35425568,88.0331243050184,0
1351,22.33077,72.52582,107.6742249,103.123703,42.08549118,54.88786697,110.8364182,32.1736412,114.1934586,53.12896729,93.30837049069392,0
1354,22.33077,72.76469,375.0853271,406.0672607,381.0810852,346.2153625,439.7881165,238.8101654,463.9487305,354.9883423,364.5613550727163,0
1355,22.33077,72.84432,329.5527954,315.1407471,264.0040894,288.0863647,397.1801758,235.3881683,371.4596252,364.4397888,360.28688159440867,0
1365,22.33077,73.64057,36.69151688,26.16991806,43.385746,45.83473969,45.14094162,30.18387413,64.83037567,45.96589279,46.73063059814986,0
1372,22.33077,74.19794,2.044094086,2.105262041,1.775505543,1.775505543,1.775505543,2.105262041,2.581843615,2.044094086,2.24713002072056,0
1414,22.25017,72.28694,13.98380089,14.72707844,12.55208778,14.7337389,16.0449791,13.04583073,16.157444,14.82128143,15.518705828409036,0
1415,22.25017,72.36657,0.659292161,0.913502812,0.528910816,0.741229236,1.126639962,0.759275377,1.148468971,0.96107626,0.9785177800997964,0
1431,22.25017,73.64057,254.4138641,236.4134674,344.2055054,345.1448975,344.5144653,237.1059723,460.816925,254.6477966,341.15027983720546,0
1433,22.25017,73.79982,288.1694641,291.3296814,373.7634583,373.7634583,373.7634583,291.3296814,467.3310242,288.1694641,375.2226887917224,0
1437,22.25017,74.11832,18.8145771,16.71237946,20.53158951,20.53158951,20.53158951,16.71237946,31.70594215,18.8145771,23.02262866478956,0
1493,22.16957,73.79982,260.6885071,200.7252502,288.0706177,288.0706177,288.0706177,200.7252502,386.358551,260.6885071,293.248702393109,0
1552,22.08897,73.64057,147.4592285,162.6090088,160.4802704,155.8486633,186.8534851,129.2315826,274.3220215,158.5843048,207.2464423397291,0
1554,22.08897,73.79982,206.1660461,183.4457703,225.7308044,225.7308044,225.7308044,183.4457703,345.6355591,206.1660461,242.1870067897608,0
1558,22.08897,74.11832,8.099645615,12.75059986,26.52865219,26.52865219,26.52865219,12.75059986,45.23240662,8.099645615,22.57387616720813,0
1610,22.00837,73.48132,100.1149902,148.3570709,118.7125549,100.5645676,138.0630188,113.9291229,176.4577484,161.2697296,152.05978691962576,0
1611,22.00837,73.56094,68.06623077,103.4858551,77.23623657,71.72769165,78.76101685,117.3376465,147.5111389,137.7345428,124.07898801079992,0
1612,22.00837,73.64057,117.7177429,298.0003662,114.7103348,111.7289124,179.3024139,158.2564087,417.2316284,169.239212,198.76205685412447,0
1617,22.00837,74.03869,0.038659651,0.039790019,0.034569584,0.034569584,0.034569584,0.039790019,0.051018249,0.038659651,0.0439908119131096,0
1618,22.00837,74.11832,0.938566625,1.235852599,0.741666436,0.741666436,0.741666436,1.235852599,9.722998619,0.938566625,2.2990417049242406,0
1619,22.00837,74.19794,0.134226516,0.17131187,0.108169384,0.108169384,0.108169384,0.17131187,2.158825159,0.134226516,0.4508217939787415,0
1660,21.92777,72.76469,169.687088,214.9005737,183.1268158,206.9443665,201.1617889,239.7536011,272.1692505,259.1322632,254.29928617734464,0
1669,21.92777,73.48132,131.1529236,346.8057556,187.367569,118.8706741,271.1907349,174.5209656,297.8855896,224.63974,225.8093340843059,0
1670,21.92777,73.56094,121.1199341,265.4278259,181.6050873,124.1880646,267.1381531,165.9523163,319.5691528,233.4241486,245.7520953502425,0
1671,21.92777,73.64057,55.28404999,265.9014893,110.5691376,60.15137482,140.7064362,127.6923294,298.0722046,133.740921,147.57377197821816,0
1673,21.92777,73.79982,29.74326897,91.05926514,69.11019135,44.88577652,62.55382538,53.06813812,139.4793549,54.6364975,89.76532762867339,0
1718,21.84717,73.00357,186.4962769,282.3099365,243.1585083,260.8929443,306.0093994,396.6612244,350.4091187,280.7440186,294.085697915589,0
1722,21.84717,73.32207,174.5533752,305.1515503,196.5985413,186.0406342,261.3938904,225.4195251,278.9517517,220.6197815,268.6178631361016,0
1723,21.84717,73.40169,148.8048096,140.0085297,73.08836365,114.1757202,110.9308472,111.1252365,248.351532,111.6975098,168.36303332838153,0
1724,21.84717,73.48132,59.11075211,117.0504456,42.74833298,41.9742775,74.70458221,66.77043915,196.1785736,65.19347382,85.8684736481658,0
1725,21.84717,73.56094,120.2425919,250.8440704,130.9926605,115.3954926,163.83992,140.6273651,395.2070618,157.8847656,244.999511744941,0
1726,21.84717,73.64057,10.9626255,48.66783524,34.36512756,15.03954411,36.05419159,34.25684357,111.8459244,36.95579147,42.202760703684405,0
1728,21.84717,73.79982,0.633721113,7.765375137,2.90467453,0.789550602,2.192042351,2.901571035,7.5137887,2.77167058,3.533963021007412,0
1733,21.76657,69.57969,70.14038849,69.98400879,63.36448669,141.353241,153.6560974,62.93534851,180.2859192,181.5091095,150.9797300597119,0
1734,21.76657,69.65931,61.17879868,39.9886322,47.27648163,98.72164154,106.1242371,35.69656754,120.522049,93.29711914,76.50155405558084,0
1735,21.76657,69.73894,4.119307995,2.650818348,2.278240919,6.696790695,6.077723503,1.215465307,7.229379654,5.81227541,4.626388111758438,0
1775,21.76657,73.16282,118.6134949,155.3516541,117.8239288,185.5279388,198.3372498,188.4335785,228.9929962,194.0805817,203.5864610613148,0
1780,21.76657,73.56094,1.610579491,2.789906025,3.388018131,1.460002661,5.450161457,3.220831394,6.526759148,3.39849782,4.12418025704658,0
1781,21.76657,73.64057,0.237660646,0.96341753,0.316798389,0.371006131,0.129046068,0.35418722,1.520342946,0.286611676,0.5606201458832041,0
1782,21.76657,73.72019,0.831849754,2.241537094,0.824974716,0.730823159,0.691303372,0.788188756,2.598611116,0.813520253,1.2621653688967984,0
1783,21.76657,73.79982,4.661856651,10.3143816,5.039709091,4.761211395,3.816068411,4.839217186,12.68728352,4.436830521,8.288116848704982,0
1786,21.68597,69.50006,12.18465137,17.06838989,5.733402252,21.71954536,25.24360085,12.75063515,34.27039719,36.06155014,26.60712630826911,0
1788,21.68597,69.65931,43.68944168,43.74662018,39.30396271,88.14491272,103.418808,34.13949203,116.8175507,96.89901733,83.5145131066695,0
1789,21.68597,69.73894,36.06946564,29.65295219,35.36325073,60.64957047,72.17690277,18.38055229,94.16416168,66.89002991,53.43951481018607,0
1790,21.68597,69.81856,47.17879486,54.23297119,49.71989059,72.85314941,95.07076263,41.70877075,104.8517609,107.5673676,90.2646261574194,0
1792,21.68597,69.97781,19.88455582,31.5829792,22.79680634,52.1760788,64.14703369,18.72956657,69.7246933,62.16931534,50.01023267607714,0
1823,21.68597,72.60544,6.189660072,6.494278431,6.740995407,7.400876999,8.097476006,14.88103485,12.30972958,7.800168037,10.162139820664096,0
1827,21.68597,72.92394,145.9571991,219.4814606,190.0361328,210.6472778,237.4934692,197.6462097,235.1706085,205.278717,225.46433991534903,0
1833,21.68597,73.40169,21.80360985,25.85385895,25.4829998,24.06792068,37.44319534,45.99344635,53.67445374,37.06988525,40.40512348128733,0
1836,21.68597,73.64057,22.71829796,61.77523422,37.40226364,16.7557106,48.89558411,59.10223007,148.9742279,56.27127075,56.81249721549683,0
1838,21.68597,73.79982,19.69049835,38.40169144,19.56021118,17.27469635,29.61346626,18.37150955,46.19235611,19.00290298,33.80253123495682,0
1839,21.68597,73.87944,0.757654428,11.46786594,1.136280537,1.363252401,0.543037713,0.931846976,9.998627663,0.672778964,3.8562749271715377,0
1841,21.60537,69.65931,4.475465298,4.89030695,3.933907509,9.993824005,8.515088081,3.311515331,9.796622276,10.99370384,6.878270259378923,0
1844,21.60537,69.89819,49.10769653,51.04019928,29.3502388,72.65007782,96.97835541,45.86398697,88.82019043,73.18113708,72.21595075152541,0
1845,21.60537,69.97781,59.63135147,107.5149765,85.45185852,172.3712158,237.997818,98.35520172,229.1348724,141.0299377,169.78368052732063,0
1881,21.60537,73.08319,105.4072495,127.5405807,124.932991,116.7214737,111.5169525,138.5346375,146.984726,113.1726303,134.5007506171265,0
1885,21.60537,73.40169,96.58937836,123.284584,108.3002472,125.5892258,154.2739868,204.1039734,205.4964294,127.6328125,163.49995056423884,0
1886,21.60537,73.48132,107.4717407,154.5756073,109.6572266,70.55057526,118.1803513,137.6248322,210.9393005,117.4797745,156.04137904866468,0
1888,21.60537,73.64057,37.50128937,157.2515411,90.97084808,45.27232742,106.1830368,111.0509949,241.3427277,105.6380005,109.56329598736524,0
1889,21.60537,73.72019,41.39864731,74.49160004,65.38510895,40.9741745,58.4683075,79.39855194,97.98029327,76.91953278,77.94713643073466,0
