Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,2018,Vals
100,24.26518,71.96844,128.8188629,149.5000458,139.1442566,93.88853455,158.3120422,116.8316879,105.806015,116.9093552,121.06742551009032,6
101,24.26518,72.04807,133.9694977,204.7648468,201.4073486,135.1744232,201.9656982,180.0136261,205.4166565,180.9903107,184.65408273976664,6
104,24.26518,72.28694,91.23011017,170.024765,193.1950989,100.0599365,130.0299683,113.2674332,120.0983582,130.3553925,128.87095904415432,6
105,24.26518,72.36657,108.0983429,175.9430389,194.1021118,114.5741806,157.2995148,136.6082001,135.9729614,157.3833618,152.97672291005563,6
106,24.26518,72.44619,119.033165,133.3392487,166.2667847,94.14122009,134.6774139,101.6419754,120.925354,122.8026886,123.158182843793,6
110,24.26518,72.76469,2.792935848,21.05884171,2.05422473,4.053825378,5.654908657,4.609174252,2.739300489,3.229728699,3.823146856386008,6
112,24.26518,72.92394,1.711058736,15.7094698,13.84945488,4.00783968,4.241393089,3.430053711,3.161423683,6.577589035,5.894840732457634,6
113,24.26518,73.00357,18.04955673,43.79933929,23.27570724,16.08563042,19.71180153,20.67221069,16.89801979,23.77198601,22.19196750663317,6
120,24.18458,71.49069,54.41710663,111.1421509,89.75623322,65.83407593,96.32026672,71.40578461,76.58735657,89.16621399,86.40007472946537,6
121,24.18458,71.57031,114.8388214,124.5436172,107.4382324,88.03704071,137.5355377,101.6054306,91.90005493,108.809494,110.2129457364797,6
125,24.18458,71.88882,129.0076599,144.1429291,140.8255005,98.82266235,172.8634491,120.5480194,113.1793442,141.1546783,139.01113435850905,6
126,24.18458,71.96844,138.5014648,180.0266266,149.1068573,108.0164032,175.5168304,131.4198151,104.2264252,131.0609283,133.96667218881697,6
127,24.18458,72.04807,101.4038315,161.1230011,142.5470123,91.44887543,129.5114594,105.2286682,107.4253693,138.5220795,131.42279492157817,6
129,24.18458,72.20732,153.3703918,176.5397949,180.2420654,145.1348419,192.7607422,129.0245972,171.1621246,168.8720398,168.6866178875039,6
130,24.18458,72.28694,125.2544098,179.4670868,208.0571594,121.5135345,176.9276581,136.1640015,172.4556274,141.5595703,149.87203896145635,6
131,24.18458,72.36657,170.115921,194.2486115,190.5301514,121.9963074,191.7315369,129.5179443,121.1520462,115.7618637,130.9405934830792,6
132,24.18458,72.44619,138.4901581,129.5207214,148.2562256,102.2249603,155.7644958,111.6328278,116.3170166,123.6251831,126.384802791627,6
135,24.18458,72.68507,59.63713455,78.58428192,50.22048569,38.42025375,61.65077591,38.32888412,32.43967819,39.59317398,42.22526622425274,6
136,24.18458,72.76469,23.79245949,43.99020386,35.19226456,19.79203033,34.81444931,22.22959709,13.58442211,12.1801033,16.50499097737763,6
138,24.18458,72.92394,23.2009449,34.97964478,32.9454422,19.60955811,27.12891388,21.51421356,15.69056034,21.07473183,21.6948432086239,6
144,24.10398,71.41106,86.58426666,113.733551,112.4627762,71.47174835,95.09507751,69.28784943,68.88343048,98.1884613,93.04903833632956,6
145,24.10398,71.49069,99.03591919,159.3027191,144.5300751,91.1451416,117.6062698,85.49980164,98.13755798,106.1767654,106.64201115244325,6
146,24.10398,71.57031,115.0405884,142.916626,117.4222488,107.9424896,146.0537109,111.7620926,115.1078415,129.9741364,128.793692808959,6
149,24.10398,71.80919,129.9625397,192.1446686,147.3223419,111.2567444,141.4656982,106.182312,113.2643967,134.1369324,132.6761976135713,6
150,24.10398,71.88882,121.4242935,191.7597198,161.0016022,102.1031494,163.2820282,116.9960327,104.2941895,127.6153336,129.32877448420126,6
151,24.10398,71.96844,145.104126,152.3790894,138.8297882,110.3297424,172.4319611,117.3477173,107.3399887,121.4202271,126.3181856203622,6
154,24.10398,72.20732,137.2941895,180.027832,199.0240173,128.0359039,220.9834442,146.3134003,145.8826752,143.8796997,152.19611129822783,6
155,24.10398,72.28694,161.2624969,167.6821136,185.2306061,127.3178177,212.4936371,152.8638306,187.5516357,170.126709,173.71708202871562,6
156,24.10398,72.36657,155.5940399,181.7397919,182.6336517,120.9790497,179.9334106,131.2779541,159.8933868,91.89781189,118.44445217966675,6
157,24.10398,72.44619,101.4352798,194.785553,206.6387329,109.2963638,168.6004333,137.776947,121.9780197,105.3115234,119.67387728450755,6
160,24.10398,72.68507,49.95343781,70.33981323,67.98714447,44.49177933,57.19013977,34.9853096,52.03762817,55.85652542,54.42761917337627,6
161,24.10398,72.76469,14.67958069,21.4127655,17.98662567,10.95226479,15.63776493,9.025134087,13.64055061,9.252446175,10.722167176939736,6
163,24.10398,72.92394,35.6628952,111.909317,77.64785767,37.61820221,56.42264557,50.633358,39.75804901,64.16640472,59.35130193030936,6
174,24.02338,71.72956,100.6131897,162.6656647,163.154541,97.57128143,130.8813629,101.498024,116.4896393,135.4997101,130.4535310104674,6
175,24.02338,71.80919,110.0574036,158.2734222,145.5042114,103.13694,138.6772614,104.6356964,98.44128418,131.3334961,127.17288232263502,6
176,24.02338,71.88882,90.54636383,140.1990662,168.3584137,89.94189453,114.8610764,96.55979919,100.2322159,142.3753815,130.53108898331382,6
177,24.02338,71.96844,107.459938,139.1962128,123.2019806,85.47090149,140.5102386,107.6341705,85.82730865,128.5349579,123.06775706548429,6
180,24.02338,72.20732,220.8978119,263.124176,250.1338806,205.3321381,284.6741638,223.2798004,233.8404541,162.2866821,193.90501925431016,6
182,24.02338,72.36657,81.68445587,114.0098953,113.0594101,83.38008881,106.8331223,84.90007019,103.7267075,100.2534485,100.81764606042964,6
184,24.02338,72.52582,85.25553894,115.9958496,102.2825623,71.59802246,106.5031967,82.79013062,91.58674622,103.1646423,100.793843484274,6
186,24.02338,72.68507,81.46664429,109.7702713,106.352211,88.86216736,91.31321716,76.90485382,86.84681702,81.05997467,85.12885914035215,6
187,24.02338,72.76469,49.51327133,50.26810837,56.96717453,43.29069901,51.95682526,47.05995178,54.20262527,51.33435059,52.27575897665447,6
195,24.02338,73.40169,2.469320297,4.010879993,3.621429443,1.885837197,2.110355616,2.941268444,1.777042985,0.873432159,1.4499027583784383,6
198,23.94278,70.37594,3.326787472,4.920331955,5.311813831,3.804834127,5.648848534,0.636702001,3.503159523,3.105299473,3.158804336681225,6
202,23.94278,70.69444,3.320290327,16.32283211,14.85399914,3.386930227,19.28306198,2.776427031,1.750700951,3.529881239,4.832843521658788,6
205,23.94278,71.01294,0.009632765,0.009343459,0.010153416,0.009493549,0.008573558,0.007803712,0.007988976,0.003815529,0.0065897053514764,6
206,23.94278,71.09256,0.281953663,0.273485571,0.297193229,0.277878761,0.250950366,0.228416771,0.233839497,0.111681551,0.1935783458864618,6
209,23.94278,71.41106,62.24466324,76.02780151,65.91744995,59.12537003,86.09640503,72.21533203,73.52214813,63.92142868,66.63072185962616,6
210,23.94278,71.49069,64.85971069,81.29608154,84.63939667,56.86529541,99.68264008,82.14568329,56.83067322,52.99069595,59.58206373737249,6
211,23.94278,71.57031,100.4975281,95.38343048,121.6013107,90.68237305,132.7329407,113.3448944,86.20354462,72.32417297,83.73021127955573,6
212,23.94278,71.64994,259.8173523,246.3909302,299.0232849,244.5415192,364.3587341,294.2783508,225.2473145,204.9458618,229.9978696469968,6
213,23.94278,71.72956,146.0149078,169.5933685,172.0663757,118.1574249,221.8300781,162.0353088,120.4137115,130.9098663,142.69942285607652,6
214,23.94278,71.80919,80.66906738,163.0040894,142.636734,76.18592072,109.1140976,90.30066681,87.45545959,98.72634888,99.05758893029724,6
215,23.94278,71.88882,59.76913071,80.62252045,85.17234039,57.35716629,71.6107254,66.32192993,78.60237122,65.03607178,68.48482150881787,6
216,23.94278,71.96844,148.1215973,208.3168793,167.7937927,109.9917984,171.7901154,161.3927002,113.1107788,104.1329498,122.13290988765402,6
217,23.94278,72.04807,166.440506,166.2261658,176.1655121,142.68396,218.5148926,186.4999237,152.0676575,67.24033356,106.32692733754637,6
219,23.94278,72.20732,209.4055328,271.3467407,253.7767792,208.9197845,286.2153625,242.4182129,229.8771515,149.5229034,187.06035796901307,6
224,23.94278,72.60544,128.0084991,197.6204834,205.7661896,122.6795654,152.0623627,153.7569122,145.0536957,147.2796021,150.31281829961785,6
225,23.94278,72.68507,216.7034607,321.6196289,323.1130066,236.6167145,231.8634186,239.0527039,200.3004761,165.9792786,194.980753857818,6
226,23.94278,72.76469,114.3672104,122.9862595,128.8697205,107.1954193,136.8288422,109.312561,101.1976852,112.9093475,115.53354101407872,6
233,23.94278,73.32207,22.69932747,31.81087685,24.54901314,24.15974236,23.67712593,24.9943943,19.15374756,17.39254379,19.76734705611721,6
234,23.94278,73.40169,22.72765923,38.62137985,35.69477463,19.32547569,23.90386391,24.05283356,20.3655014,7.632620811,14.035931968127016,6
236,23.86218,70.21669,15.262537,19.0868721,32.99155045,14.26682377,21.68292809,11.7532196,11.4148407,21.1124897,19.032949260648,6
237,23.86218,70.29631,17.2791996,48.16985321,46.04924393,12.08323002,41.17483521,8.427641869,8.433761597,20.09755516,19.76356243930009,6
238,23.86218,70.37594,12.74055767,27.28167343,26.60310173,21.94766998,24.90611076,11.54386902,14.75256634,16.61546516,16.86929634797398,6
242,23.86218,70.69444,74.99907684,116.0056915,100.7777863,58.88810349,134.5292053,47.08060074,45.91130829,59.67201614,64.62133138777737,6
243,23.86218,70.77406,11.17913246,26.17396545,21.71123123,4.635588646,30.22441864,2.882977724,3.089919567,3.105597973,6.482201101480537,6
244,23.86218,70.85369,0.86585778,12.29134178,12.69699478,1.806129217,14.56987953,1.029578328,1.253360629,1.051417589,2.630254969063768,6
245,23.86218,71.01294,0.072421737,0.070246652,0.076336116,0.071375065,0.064458326,0.058670416,0.06006328,0.028686175,0.0497177764790591,6
246,23.86218,71.09256,6.246931553,10.00679398,3.915513754,3.976583004,4.479383945,4.278481483,4.132794857,2.476687193,3.204783398061356,6
247,23.86218,71.17219,4.732085228,6.278333664,4.092348576,4.438004971,5.051578522,5.368910313,4.724106789,1.610118508,4.052703793455915,6
248,23.86218,71.25181,17.61505318,22.831604,23.38399124,4.996955395,26.5044632,25.5143528,3.558437347,7.491044998,10.28222327980699,6
249,23.86218,71.33144,71.4821701,109.217308,96.29673004,73.81874847,124.2589722,105.65625,69.39807129,75.23764801,79.54843963053341,6
250,23.86218,71.41106,53.47851181,73.19567108,68.54610443,53.79641724,80.90531921,75.02729797,55.02125168,60.54356384,61.432798867020935,6
252,23.86218,71.57031,154.5858154,216.778183,192.2234192,142.9654846,212.9104156,206.090683,124.5403061,87.35764313,115.26814870251988,6
253,23.86218,71.64994,235.0013428,291.5211182,286.9118042,211.8845062,302.3670959,285.6641235,212.9676819,147.5664825,191.61423411415012,6
254,23.86218,71.72956,154.7025146,215.2801819,223.1566162,120.6717529,237.9979095,183.9597015,154.427948,114.3998566,141.69680071417093,6
255,23.86218,71.80919,84.77442169,117.3479462,100.3875351,81.68985748,132.3582764,98.45773315,92.02729034,94.68751526,98.99911024927798,6
256,23.86218,71.88882,128.4520264,166.4165344,159.6440125,129.7919464,151.3175049,126.7774658,127.9619675,98.56578064,115.07528518636968,6
258,23.86218,72.04807,160.2176819,203.7764587,188.0957336,187.3740997,193.3595581,181.3973236,191.2940369,153.6613617,168.50022780805944,6
259,23.86218,72.12769,159.7626343,219.9971313,163.9244385,166.0268555,202.8384247,143.9087067,175.2174377,148.5566254,159.85475730625845,6
261,23.86218,72.28694,190.3115692,274.588501,242.1691132,220.6018677,256.355896,217.9031982,222.5099487,149.2762299,180.89390973374503,6
262,23.86218,72.36657,147.6303558,226.2382202,193.8408966,152.7996826,201.5467987,168.7414398,177.117218,196.1396942,191.57849020885283,6
265,23.86218,72.60544,162.0298309,194.5225372,179.9951172,146.4609528,194.9544525,175.268158,172.136734,163.9738464,170.38972664062118,6
266,23.86218,72.68507,214.4411621,256.9280396,241.5842285,212.0701447,254.4576111,187.1129913,206.4654541,228.5496979,225.86220719408783,6
267,23.86218,72.76469,158.4527435,173.4810181,161.184906,142.5529175,197.2359009,154.1772003,146.7545166,156.6580963,160.636720849592,6
274,23.86218,73.32207,55.20242691,74.6709671,76.69480896,77.66397095,77.31239319,62.98627472,57.22934341,55.50749588,67.2834949974217,6
277,23.78158,70.21669,5.377364159,6.861013889,7.011705399,2.421708107,7.798349857,1.97206986,2.01408577,6.349912643,5.394190337988739,6
278,23.78158,70.29631,9.315971375,40.18923569,38.62339401,8.532870293,27.2221508,6.20011425,6.170480251,11.68368721,12.82551174418653,6
279,23.78158,70.37594,1.343424082,3.587632418,3.640251875,3.090058327,1.549716473,2.045712709,1.600342393,2.193673611,2.1120011676939585,6
283,23.78158,70.69444,18.52211189,38.84636688,51.93109512,37.80186462,41.14773941,41.21567917,33.77427292,21.28853607,21.299208846685872,6
284,23.78158,70.77406,6.065858841,15.77092457,17.3991375,16.286726,17.05245781,15.53445721,14.53599072,8.076992035,8.168223703819484,6
285,23.78158,70.85369,0.235978812,3.213567019,3.33591938,0.51120162,3.814245701,0.252011508,0.373324692,0.251089483,0.6590969794715368,6
289,23.78158,71.33144,50.29662704,45.94789124,70.16057587,41.06906509,89.42441559,60.48830032,40.73075485,27.00195503,37.73641997033653,6
293,23.78158,71.64994,143.7848816,214.9377289,166.1394043,99.2322464,165.3357239,146.6422119,110.2271042,61.24686432,92.86623338129992,6
294,23.78158,71.72956,167.4094696,231.1944122,197.4347992,148.6243591,214.8800049,185.2578278,156.1568756,106.4710236,137.09724613596654,6
295,23.78158,71.80919,171.3614655,231.1248474,190.6297455,165.9393768,224.0258484,210.6152039,180.9968109,93.79669189,129.0687991447472,6
296,23.78158,71.88882,263.5375366,331.3900146,343.89151,215.0693207,347.559906,272.9531555,218.7531281,182.9247742,220.4089503772799,6
297,23.78158,71.96844,198.6533966,237.1894379,208.9672699,199.7189636,261.1801758,221.8974609,207.1829376,153.2266693,175.98843039015935,6
298,23.78158,72.04807,236.3668213,338.4418945,274.7557983,225.8408508,319.6790466,271.7157288,227.9949493,173.4810944,210.3508610867151,6
299,23.78158,72.12769,248.7019653,348.6339722,280.9155273,236.5867615,318.7380676,274.5512085,234.068222,192.7790985,224.79107907636896,6
300,23.78158,72.20732,253.3057861,313.1748962,279.7650146,326.8389282,336.104187,286.8851929,268.6688232,184.505661,183.89150660890755,6
301,23.78158,72.28694,267.9484253,338.7264709,293.4516907,317.7442017,315.1744995,269.26828,308.0858154,197.809021,238.32222560560945,6
302,23.78158,72.36657,162.5235291,233.6789551,230.7519073,171.6168518,200.1176758,177.0464478,180.5134277,188.0761414,188.91340647403416,6
305,23.78158,72.60544,200.0361786,256.3873291,273.6390686,192.7182159,223.8975525,200.8126831,210.0852661,187.8263855,201.48830900938617,6
306,23.78158,72.68507,192.5670166,353.64151,342.7209778,201.041748,219.0583954,195.5537415,192.7595215,210.054306,216.60358030136345,6
307,23.78158,72.76469,232.7812805,344.2315369,272.5618286,215.8547211,263.1428528,223.9834747,210.8821564,197.5769196,216.30804016952675,6
313,23.78158,73.24244,108.7886353,135.7948303,153.0617523,152.9334717,153.1822205,136.4644012,115.9290085,110.0215912,109.26297116306182,6
314,23.78158,73.32207,96.18319702,130.0698853,137.0281372,137.0281372,137.0281372,130.0698853,115.2794113,96.18319702,95.82226350763844,6
315,23.78158,73.40169,14.81883812,17.85129738,16.52906418,16.52906418,16.52906418,17.85129738,11.68904495,14.81883812,14.749519903707894,6
317,23.70098,68.70381,0.834443331,15.03618622,15.57806492,1.554520726,17.89783096,1.00215137,0.846474469,0.929475904,2.9037259742682373,6
318,23.70098,68.78344,0.779678524,14.04935551,14.55567074,1.452497005,16.7231884,0.93637979,0.79091996,0.868474007,2.802015496312719,6
319,23.70098,69.10194,8.704866409,16.4995575,23.43997002,11.03303051,19.2908268,10.07287693,8.838282585,8.820519447,9.998653310824658,6
323,23.70098,70.61481,56.58897781,134.2748413,169.4613037,126.0817871,96.81665802,96.46134186,80.58092499,64.50466919,76.85492640298665,6
324,23.70098,70.69444,49.07649612,83.55516815,102.6483307,97.23100281,76.61995697,99.82000732,77.93688202,56.53652954,64.801066642396,6
325,23.70098,70.77406,25.06488419,47.8299942,41.11740112,18.67655373,55.47027206,15.97859478,14.62932587,27.05689812,26.742951225859823,6
326,23.70098,70.85369,1.679946423,6.114077091,5.564297676,2.328388929,5.638970852,0.533754647,0.524983704,0.662032783,1.3855251084758635,6
327,23.70098,70.93331,0.050445266,0.035700902,0.029768134,0.007623963,0.046331756,0.007596753,0.006975922,0.01031168,0.0136354199000949,6
330,23.70098,71.25181,0.312327802,0.115089484,0.413076013,0.006025016,0.452765107,0.492968857,0.006058068,0.024503613,0.1130628049321015,6
331,23.70098,71.33144,8.231221199,3.033117771,10.88638306,5.446545124,11.93236542,12.9919138,6.113920689,0.645778716,3.904904124025733,6
332,23.70098,71.41106,16.36407471,18.67367363,16.42476273,5.822729588,16.95570755,19.12586784,7.779372215,3.101315498,7.28128204552088,6
333,23.70098,71.49069,68.80921173,77.8924942,73.18391418,56.86041641,88.03372192,87.72319794,65.44428253,40.90125275,53.07735221714634,6
335,23.70098,71.64994,94.75572968,163.0955963,123.796608,89.28470612,143.8260345,113.9263992,102.4194107,65.73932648,85.74362993619751,6
336,23.70098,71.72956,176.7667084,207.7671051,221.1334991,153.2378845,240.3226318,215.1492615,151.5576782,146.6989899,160.49886038518707,6
338,23.70098,71.88882,199.4533234,307.0892029,243.7510681,217.1910706,293.030426,232.8836975,228.5826263,163.8807831,194.5074199114012,6
339,23.70098,71.96844,196.6701965,266.5172119,194.8467255,223.3239746,247.6314087,220.4295959,229.67276,168.83078,203.5993656065406,6
341,23.70098,72.12769,246.4980469,282.3211365,303.4024048,249.4203644,338.3515015,303.1160889,261.9502563,200.121582,229.15729170063744,6
342,23.70098,72.20732,233.1711578,277.9871216,241.7696991,245.3520813,301.5685425,278.6253967,248.3460999,161.7997131,161.97321678546797,6
343,23.70098,72.28694,173.2799835,257.9866943,188.5379028,191.7159271,204.9967804,178.0771179,204.0347748,159.2014618,175.53286178746538,6
344,23.70098,72.36657,153.1169891,210.9594269,215.4984589,180.3262329,195.87854,177.5203094,153.5485229,184.9923859,183.36706238410795,6
346,23.70098,72.52582,167.9531708,236.5247803,279.20755,169.9273987,216.1600037,155.0879517,158.4870758,172.6775513,179.6396191777215,6
347,23.70098,72.60544,183.4173126,259.4112549,261.2809448,207.7388916,239.8574829,209.8116455,211.474884,247.1425934,237.0200260934908,6
360,23.62038,68.70381,0.105742134,1.905412078,1.974079847,0.196991608,2.26804471,0.126994386,0.107266739,0.11778482,0.3609992100510135,6
361,23.62038,68.78344,0.098802239,1.78035903,1.844520211,0.184062973,2.119191885,0.118659697,0.100226775,0.11005456,0.3515982393894173,6
363,23.62038,69.02231,3.009768486,2.00595212,2.273125648,1.488338947,2.255935431,1.343337178,1.743261456,1.511539459,1.6241749207406473,6
370,23.62038,70.61481,29.65455055,83.25399017,119.5681,39.92963028,84.11168671,23.43942261,26.68811607,28.46438599,35.31853533129789,6
371,23.62038,70.69444,65.79750061,138.1094666,233.9810333,99.62052155,129.7186737,86.17510223,40.23654556,49.9196167,67.17289866642957,6
372,23.62038,70.77406,25.82033157,51.80876923,65.0728302,24.08237648,47.97154617,21.77617645,18.05497742,25.61842728,27.13202447949147,6
373,23.62038,70.85369,5.103104591,32.45526886,33.13742828,5.190031528,32.88496017,3.434265614,3.075031281,4.100283146,7.689328969750113,6
374,23.62038,70.93331,1.642906308,25.58622742,26.52686691,2.739648819,30.51778412,1.81862843,1.547191024,1.70751965,5.13105562807551,6
376,23.62038,71.49069,104.4574432,126.6551208,127.5520935,101.1177368,142.6930389,102.478447,112.9229965,103.6553574,110.66184054157505,6
377,23.62038,71.57031,127.5747757,219.1384583,164.6702271,111.0379715,155.2376404,155.2399292,127.653717,104.9781799,122.28118214753948,6
378,23.62038,71.64994,164.6800079,204.9788971,226.0431824,105.9422226,206.7793121,218.1627808,116.127449,100.1302948,129.56278372873126,6
379,23.62038,71.72956,147.8983765,159.4240875,181.7861023,117.2845383,181.1781769,175.7229919,101.3431396,119.8798065,127.40560916900785,6
381,23.62038,71.88882,225.3333588,313.8400574,226.1328735,210.4300385,296.0128174,257.0862122,226.1354523,153.9558258,193.11383773566985,6
382,23.62038,71.96844,162.0786133,194.5790558,186.1889496,137.1000214,206.6211243,183.7140961,148.7929382,93.21769714,125.35189819668936,6
383,23.62038,72.04807,160.8808899,216.2588348,145.644516,146.2616272,192.0903625,178.0321503,174.7042694,113.1604919,151.14457851502954,6
384,23.62038,72.12769,127.2178345,166.2239227,146.9687958,125.0518341,189.122757,153.541275,145.3797455,108.7569733,123.25577023315162,6
385,23.62038,72.20732,167.1256866,183.1036224,149.448349,159.7331696,190.7813263,159.7188721,151.6756897,100.348671,142.4029650804473,6
386,23.62038,72.28694,194.0068207,249.4195862,194.2721252,176.0323486,207.3426514,190.2437592,171.2684021,155.8491669,171.6612327507139,6
387,23.62038,72.36657,147.8559113,157.3614349,153.071991,137.7361298,156.9469604,135.1484833,131.4108734,122.4314041,132.4635234531335,6
389,23.62038,72.52582,225.5883331,317.7244568,324.0820923,230.2559509,277.3522034,251.39151,220.9156494,216.7090149,233.30704934967216,6
390,23.62038,72.60544,195.4163666,253.260376,240.1160583,194.5878754,236.3753357,210.3170013,224.0024872,196.1585236,207.9198525239046,6
391,23.62038,72.68507,161.8022461,233.2292328,195.8437195,146.7906036,194.733963,166.0462341,178.392746,176.8970642,179.83943781650075,6
392,23.62038,72.76469,145.7745056,232.6489716,280.0868225,133.7201996,173.4566803,144.3533173,158.2132416,161.763382,164.88282679147778,6
401,23.62038,73.48132,140.382431,153.1017303,158.328125,158.328125,158.328125,153.1017303,144.0640869,140.382431,139.48692015700772,6
405,23.53978,69.02231,2.442950249,1.798089147,1.937483191,1.388739228,2.015330553,1.240635157,1.463885546,1.15654707,1.319448759656896,6
414,23.53978,69.81856,0.003452979,0.007619126,0.009573875,0.002619664,0.002144823,0.00951676,0.009545754,0.004701834,0.0053456540205719,6
416,23.53978,70.29631,64.03302765,63.23407745,77.70946503,49.52295685,73.01730347,18.76984215,44.54480362,49.10610962,48.91512557160228,6
420,23.53978,70.61481,32.0685997,44.01635742,42.86693573,24.93834496,47.35739136,23.94662094,21.46645546,17.18530846,22.27724290113452,6
421,23.53978,70.69444,56.54370499,90.39933777,148.9116058,49.58667755,108.9121704,42.22042084,31.62713814,41.60078049,50.00282717490663,6
422,23.53978,70.77406,67.16634369,73.57657623,111.84552,67.62428284,94.80984497,55.92597961,50.90812683,67.73326111,74.05870152527537,6
423,23.53978,70.85369,14.3793745,44.96847153,50.02069855,18.83131218,48.1856842,17.64661217,16.49350357,22.17269516,22.91517806706752,6
428,23.53978,71.57031,85.65748596,123.3726349,97.06876373,79.95941925,108.7393112,108.2145767,85.75970459,93.35122681,96.58028747303727,6
431,23.53978,71.80919,178.8204651,174.1878052,184.6529541,138.4578247,241.9833679,230.5679779,156.5391541,131.5887909,153.57146256435277,6
432,23.53978,71.88882,217.562149,241.9877167,210.6295624,186.6610413,285.0762939,256.7084045,211.0936127,148.7797546,179.37042930067616,6
433,23.53978,71.96844,123.66819,128.1599274,112.5195313,106.9165115,148.8115692,149.8068848,107.9360657,89.90853119,103.4725534862444,6
434,23.53978,72.04807,102.4466934,130.2345886,117.6609726,94.65650177,119.8699265,106.4628067,100.6565704,100.7110214,105.30525728938532,6
435,23.53978,72.12769,128.9519043,222.4388733,194.5289917,140.3681335,168.4826355,155.9025574,125.9680634,133.7666626,143.120885635468,6
436,23.53978,72.20732,214.5719604,215.2260437,205.2819977,188.6268463,224.0569153,190.3794098,183.2120361,135.9136505,162.76821168696657,6
437,23.53978,72.28694,220.8456116,242.7507324,240.6886597,182.6882019,239.9309692,209.8875122,225.1282806,212.2770844,218.52066730269468,6
438,23.53978,72.36657,215.1799011,264.9779968,259.6694641,197.1841888,250.1593933,190.5441284,201.2663727,187.5039825,201.3222209472834,6
